epoch,report,confusion_matrix,accuracy,balanced_accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,ECE,Brier,NLL,Entropy,Epistemic,Aleatoric,train_loss,train_ce_loss,train_parcel_loss,test_loss,learning_rate,time
0,"              precision    recall  f1-score   support

     class 0   0.961224  0.979210  0.970134       481
     class 1   0.754808  0.963190  0.846361       163
     class 2   0.970976  0.849885  0.906404       433

    accuracy                       0.924791      1077
   macro avg   0.895669  0.930762  0.907633      1077
weighted avg   0.933905  0.924791  0.925779      1077
","[[471   3   7]
 [  2 157   4]
 [ 17  48 368]]",0.924791086350975,0.9307615632726501,0.879876567689486,0.924791086350975,0.9076330031552633,0.9257791803599128,0.924791086350975,0.9307615632726501,0.924791086350975,0.924791086350975,0.8956694784672545,0.9339046899870853,0.062379900306104845,0.126076932729663,0.27659346862170014,0.4140181639386072,0.0,0.4140181639386072,0.5127435493233957,0.5127435493233957,0.0,0.30423835,0.00011999999999999999,0.22324271202087403
1,"              precision    recall  f1-score   support

     class 0   0.989293  0.960499  0.974684       481
     class 1   0.933333  0.944785  0.939024       163
     class 2   0.943820  0.969977  0.956720       433

    accuracy                       0.961931      1077
   macro avg   0.955482  0.958420  0.956809      1077
weighted avg   0.962542  0.961931  0.962064      1077
","[[462   2  17]
 [  1 154   8]
 [  4   9 420]]",0.9619312906220984,0.9584203806281195,0.938304257798419,0.9619312906220984,0.9568092507717845,0.9620644767996998,0.9619312906220984,0.9584203806281195,0.9619312906220984,0.9619312906220984,0.955482306645601,0.9625418734476185,0.0643989295205259,0.06525575178596787,0.15805205133008898,0.3231097168436499,0.0,0.3231097168436499,0.2609914845149768,0.2609914845149768,0.0,0.19301485,0.00017999999999999998,0.44668296972910565
2,"              precision    recall  f1-score   support

     class 0   0.981211  0.977131  0.979167       481
     class 1   0.987013  0.932515  0.958991       163
     class 2   0.957207  0.981524  0.969213       433

    accuracy                       0.972145      1077
   macro avg   0.975144  0.963724  0.969123      1077
weighted avg   0.972438  0.972145  0.972111      1077
","[[470   0  11]
 [  3 152   8]
 [  6   2 425]]",0.9721448467966574,0.9637235213256409,0.9546320010783851,0.9721448467966574,0.9691234766180631,0.9721113754242443,0.9721448467966574,0.9637235213256409,0.9721448467966574,0.9721448467966574,0.97514368339003,0.9724384951863857,0.0580925255478855,0.04701813915513548,0.12215466889920917,0.28933396875463996,0.0,0.28933396875463996,0.23457217098850952,0.23457217098850952,0.0,0.15945378,0.00023999999999999998,0.6815732955932617
3,"              precision    recall  f1-score   support

     class 0   0.993562  0.962578  0.977825       481
     class 1   0.958333  0.987730  0.972810       163
     class 2   0.959368  0.981524  0.970320       433

    accuracy                       0.974002      1077
   macro avg   0.970421  0.977277  0.973651      1077
weighted avg   0.974483  0.974002  0.974048      1077
","[[463   1  17]
 [  1 161   1]
 [  2   6 425]]",0.9740018570102136,0.9772774244500962,0.9579167713304865,0.9740018570102136,0.973651337328735,0.9740483407422186,0.9740018570102136,0.9772774244500962,0.9740018570102136,0.9740018570102136,0.9704211703056393,0.9744829037618281,0.040091870540422944,0.042622681333391484,0.10531919389575511,0.21130824546975424,0.0,0.21130824546975424,0.20406504838090195,0.20406504838090195,0.0,0.13895124,0.0003,0.9040165742238363
4,"              precision    recall  f1-score   support

     class 0   0.961382  0.983368  0.972251       481
     class 1   0.993789  0.981595  0.987654       163
     class 2   0.978774  0.958430  0.968495       433

    accuracy                       0.973073      1077
   macro avg   0.977982  0.974464  0.976133      1077
weighted avg   0.973279  0.973073  0.973072      1077
","[[473   0   8]
 [  2 160   1]
 [ 17   1 415]]",0.9730733519034355,0.9744642121978156,0.9562220895321554,0.9730733519034355,0.9761332803081434,0.9730719604945068,0.9730733519034355,0.9744642121978156,0.9730733519034355,0.9730733519034355,0.9779815062008583,0.9732788641150139,0.05060262800052244,0.044498985642038,0.11605380253114196,0.263788531510279,0.0,0.263788531510279,0.19498670003131816,0.19498670003131816,0.0,0.24121839,0.0003,1.1298447688420614
5,"              precision    recall  f1-score   support

     class 0   0.991579  0.979210  0.985356       481
     class 1   0.931034  0.993865  0.961424       163
     class 2   0.976636  0.965358  0.970964       433

    accuracy                       0.975859      1077
   macro avg   0.966416  0.979478  0.972581      1077
weighted avg   0.976408  0.975859  0.975948      1077
","[[471   1   9]
 [  0 162   1]
 [  4  11 418]]",0.9758588672237697,0.9794776591840875,0.9609873942555255,0.9758588672237697,0.9725813254113392,0.9759476723362108,0.9758588672237697,0.9794776591840875,0.9758588672237697,0.9758588672237697,0.9664163147152444,0.9764078662432304,0.034459113883850784,0.03940824200652579,0.0989782988834731,0.20584620580073906,0.0,0.20584620580073906,0.18295170268730113,0.18295170268730113,0.0,0.13422705,0.0002996528771620249,1.3511683265368144
6,"              precision    recall  f1-score   support

     class 0   0.987448  0.981289  0.984359       481
     class 1   1.000000  0.987730  0.993827       163
     class 2   0.977169  0.988453  0.982778       433

    accuracy                       0.985144      1077
   macro avg   0.988206  0.985824  0.986988      1077
weighted avg   0.985215  0.985144  0.985156      1077
","[[472   0   9]
 [  1 161   1]
 [  5   0 428]]",0.9851439182915506,0.9858238995092735,0.9758693990035204,0.9851439182915506,0.986988094364836,0.9851563780705087,0.9851439182915506,0.9858238995092735,0.9851439182915506,0.9851439182915506,0.9882055495054866,0.9852149473977491,0.03635892297130869,0.027652706297917537,0.07755036781020722,0.18866728565525498,0.0,0.18866728565525498,0.18032647434033847,0.18032647434033847,0.0,0.16361694,0.00029861319979567375,1.5739951252937316
7,"              precision    recall  f1-score   support

     class 0   0.985447  0.985447  0.985447       481
     class 1   0.993827  0.987730  0.990769       163
     class 2   0.981567  0.983834  0.982699       433

    accuracy                       0.985144      1077
   macro avg   0.986947  0.985670  0.986305      1077
weighted avg   0.985155  0.985144  0.985148      1077
","[[474   0   7]
 [  1 161   1]
 [  6   1 426]]",0.9851439182915506,0.9856702550138275,0.9758736559139785,0.9851439182915506,0.9863050593846442,0.9851476649344622,0.9851439182915506,0.9856702550138275,0.9851439182915506,0.9851439182915506,0.9869469887391035,0.9851553020800533,0.05053352280193918,0.0319115086393539,0.09655120866281089,0.23785494252523848,0.0,0.23785494252523848,0.18025146679658638,0.18025146679658638,0.0,0.15332788,0.00029688603310456727,1.7965771118799845
8,"              precision    recall  f1-score   support

     class 0   0.987500  0.985447  0.986472       481
     class 1   0.993827  0.987730  0.990769       163
     class 2   0.981609  0.986143  0.983871       433

    accuracy                       0.986072      1077
   macro avg   0.987645  0.986440  0.987038      1077
weighted avg   0.986089  0.986072  0.986077      1077
","[[474   0   7]
 [  1 161   1]
 [  5   1 427]]",0.9860724233983287,0.9864400779545511,0.9773830723741684,0.9860724233983287,0.9870375410229729,0.9860768336675223,0.9860724233983287,0.9864400779545511,0.9860724233983287,0.9860724233983287,0.9876454519653753,0.9860892374834626,0.03463612854176373,0.024651387989979477,0.07107738701220026,0.18416007739035362,0.0,0.18416007739035362,0.1666516683211452,0.1666516683211452,0.0,0.12668385,0.0002944797916712104,2.0198254307111103
9,"              precision    recall  f1-score   support

     class 0   0.991543  0.975052  0.983229       481
     class 1   0.952941  0.993865  0.972973       163
     class 2   0.972350  0.974596  0.973472       433

    accuracy                       0.977716      1077
   macro avg   0.972278  0.981171  0.976558      1077
weighted avg   0.977985  0.977716  0.977754      1077
","[[469   1  11]
 [  0 162   1]
 [  4   7 422]]",0.9777158774373259,0.9811709495609806,0.9639389272081966,0.9777158774373259,0.9765577420470676,0.9777537351623931,0.9777158774373259,0.9811709495609806,0.9777158774373259,0.9777158774373259,0.9722782490886281,0.9779845944822056,0.034260738099768887,0.0404162093739123,0.10320520909133273,0.20270169877135166,0.0,0.20270169877135166,0.16525211793027425,0.16525211793027425,0.0,0.19786975,0.0002914061984619919,2.2417821407318117
