direction,model,seed,method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
2025_2026_to_2021_2022,VanillaTransformer,2027,M0_equal,0.0,791,all target parcels,0.5770644808195255,0.5160055877210701,0.7510106388429733,0.572692793931732,19.4551201011378
2025_2026_to_2021_2022,VanillaTransformer,2027,M2_source_frozen_one_se,0.5,791,all target parcels,0.5905764949280187,0.5026100659409175,0.7362190577663152,0.584070796460177,16.73981204954348
