method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
M0_equal,0.0,455,all spatial OOF parcels,0.8915698504137924,0.16531917415926756,0.3314554937549149,0.8967032967032967,30.53846153846154
M2_linear_one_se_crossfit,,455,all spatial OOF parcels,0.8932764239815186,0.16020702480192775,0.3230365505674379,0.8989010989010989,27.255108107730358
