scheme,training_scheme,w_ring0,w_ring1,w_ring2,total_parcels,valid_parcels,dropped_parcels,coverage,accuracy,macro_f1,macro_precision,macro_recall,balanced_accuracy,kappa,mean_confidence,mean_entropy,mean_effective_pixels
A5_hard_1px,T0_standard,0.0,1.0,1.0,138,105,33,0.7608695652173914,0.9047619047619048,0.8918585359449039,0.9004329004329005,0.8847640282422891,0.8847640282422891,0.846018477782666,0.9167473125329336,0.23255289522520264,21.64761904761905
A1_boundary_075,T0_standard,0.75,1.0,1.0,138,138,0,1.0,0.8840579710144928,0.8766704549528207,0.8977553310886645,0.8692893213085137,0.8692893213085137,0.8190312269486107,0.8652312548109622,0.3737397387460187,34.63895034597867
A2_boundary_050,T0_standard,0.5,1.0,1.0,138,138,0,1.0,0.8840579710144928,0.8766704549528207,0.8977553310886645,0.8692893213085137,0.8692893213085137,0.8190312269486107,0.8686703963028567,0.364426905680114,32.26063835629089
A6_boundary_0625,T0_standard,0.625,1.0,1.0,138,138,0,1.0,0.8840579710144928,0.8766704549528207,0.8977553310886645,0.8692893213085137,0.8692893213085137,0.8190312269486107,0.8667887285095708,0.36963635992173505,33.74529389362731
A3_boundary_025,T0_standard,0.25,1.0,1.0,138,138,0,1.0,0.8840579710144928,0.8766704549528207,0.8977553310886645,0.8692893213085137,0.8692893213085137,0.8190312269486107,0.8740684315498136,0.3475248237925196,26.870916718672337
A4_gradual_050_075_100,T0_standard,0.5,0.75,1.0,138,138,0,1.0,0.8840579710144928,0.8766704549528207,0.8977553310886645,0.8692893213085137,0.8692893213085137,0.8190312269486107,0.8669686733857066,0.3692045383436852,33.173098961873855
A0_standard,T0_standard,1.0,1.0,1.0,138,138,0,1.0,0.8768115942028986,0.8694552110249784,0.8855921855921857,0.8638248404341967,0.8638248404341967,0.8081138557173237,0.8627947719508148,0.3798611543869436,35.21739130434783
