scheme,training_scheme,w_ring0,w_ring1,w_ring2,total_parcels,valid_parcels,dropped_parcels,coverage,accuracy,macro_f1,macro_precision,macro_recall,balanced_accuracy,kappa,mean_confidence,mean_entropy,mean_effective_pixels
A5_hard_1px,T0_standard,0.0,1.0,1.0,138,105,33,0.7608695652173914,0.9047619047619048,0.8957768871829609,0.9013071895424837,0.895484949832776,0.895484949832776,0.8476715508486871,0.929141289332469,0.2207378327540629,21.64761904761905
A3_boundary_025,T0_standard,0.25,1.0,1.0,138,138,0,1.0,0.8623188405797102,0.8502479326175093,0.8707481311145727,0.8506375227686703,0.8506375227686703,0.7867599219258296,0.8799776722913241,0.3302832896540163,26.870916718672337
A0_standard,T0_standard,1.0,1.0,1.0,138,138,0,1.0,0.855072463768116,0.8439823454486212,0.864957264957265,0.8451730418943534,0.8451730418943534,0.7759012666450146,0.8657798922898169,0.359082358815097,35.21739130434783
A1_boundary_075,T0_standard,0.75,1.0,1.0,138,138,0,1.0,0.855072463768116,0.8439823454486212,0.864957264957265,0.8451730418943534,0.8451730418943534,0.7759012666450146,0.868525867835182,0.3536958032901367,34.63895034597867
A2_boundary_050,T0_standard,0.5,1.0,1.0,138,138,0,1.0,0.855072463768116,0.8439823454486212,0.864957264957265,0.8451730418943534,0.8451730418943534,0.7759012666450146,0.8725615689218548,0.34542348041189347,32.26063835629089
A6_boundary_0625,T0_standard,0.625,1.0,1.0,138,138,0,1.0,0.855072463768116,0.8439823454486212,0.864957264957265,0.8451730418943534,0.8451730418943534,0.7759012666450146,0.8703237065190897,0.35006031200172766,33.74529389362731
A4_gradual_050_075_100,T0_standard,0.5,0.75,1.0,138,138,0,1.0,0.855072463768116,0.8439823454486212,0.864957264957265,0.8451730418943534,0.8451730418943534,0.7759012666450146,0.8704614045109679,0.3496975644808042,33.173098961873855
