direction,model,seed,method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
2021_2022_to_2025_2026,TempCNN,3407,M0_equal,0.0,455,all target parcels,0.7602558145744881,0.31731807426545416,0.5692617648046464,0.7802197802197802,30.53846153846154
2021_2022_to_2025_2026,TempCNN,3407,M2_source_frozen_one_se,0.5,455,all target parcels,0.7660427117759346,0.31324140367999764,0.5676671130552549,0.7846153846153846,27.255108107730358
