d0,mean_brier,se_brier,n,target_fold
0.5,0.044164437802097424,0.009015497014600712,630,0
0.75,0.04337298030167404,0.009061839094673674,630,0
1.0,0.04301118279508188,0.009082416046120806,630,0
1.5,0.04273558107550378,0.009089628280914419,630,0
2.0,0.04270293292736833,0.009093456296456009,630,0
3.0,0.042675607782810536,0.009093387871088158,630,0
4.0,0.04267214559156131,0.009093385846146627,630,0
5.0,0.04267198512457801,0.009093386188287903,630,0
6.0,0.04267198512457801,0.009093386188287903,630,0
8.0,0.04267198512457801,0.009093386188287903,630,0
10.0,0.04267198512457801,0.009093386188287903,630,0
12.0,0.04267198512457801,0.009093386188287903,630,0
0.5,0.027331614288106265,0.006204657276560187,632,1
0.75,0.026650828214870637,0.006248240027239463,632,1
1.0,0.026219463223824617,0.006260189990913079,632,1
1.5,0.025836457082142255,0.006255929033397276,632,1
2.0,0.02578001400082373,0.006255420196379161,632,1
3.0,0.025752396975056983,0.006255206980252758,632,1
4.0,0.025748920477777357,0.0062551894186385765,632,1
5.0,0.02574876051860097,0.006255189227036281,632,1
6.0,0.02574876051860097,0.006255189227036281,632,1
8.0,0.02574876051860097,0.0062551892270362825,632,1
10.0,0.02574876051860097,0.006255189227036281,632,1
12.0,0.02574876051860097,0.006255189227036281,632,1
0.5,0.05228409513568354,0.010270972145258373,582,2
0.75,0.051583103064233984,0.010286574605145524,582,2
1.0,0.05113938740224158,0.010296013476532594,582,2
1.5,0.05084253583659807,0.010305963600114536,582,2
2.0,0.05080822098238899,0.01030995539244446,582,2
3.0,0.05077972137441886,0.010309917203017155,582,2
4.0,0.05077594296290859,0.010309920438317802,582,2
5.0,0.050775769261534924,0.010309921026958822,582,2
6.0,0.050775769261534924,0.010309921026958822,582,2
8.0,0.050775769261534924,0.010309921026958822,582,2
10.0,0.050775769261534924,0.010309921026958822,582,2
12.0,0.050775769261534924,0.010309921026958822,582,2
0.5,0.047261199968300596,0.008969201971580553,658,3
0.75,0.04667320723483188,0.009018554423169569,658,3
1.0,0.04637678210721951,0.009043805031243154,658,3
1.5,0.046162150793393815,0.00905888243614647,658,3
2.0,0.04613353511139951,0.009062632697865178,658,3
3.0,0.04610887162964872,0.00906257954450349,658,3
4.0,0.04610551947875671,0.00906257987868218,658,3
5.0,0.0461053658401557,0.009062580281963517,658,3
6.0,0.0461053658401557,0.009062580281963517,658,3
8.0,0.0461053658401557,0.009062580281963517,658,3
10.0,0.0461053658401557,0.009062580281963517,658,3
12.0,0.0461053658401557,0.009062580281963517,658,3
0.5,0.05027912887699387,0.009386692288558181,662,4
0.75,0.0497314808027774,0.009436099294227097,662,4
1.0,0.049438651637278654,0.009459211144716994,662,4
1.5,0.04919363286295387,0.009469846436676392,662,4
2.0,0.049191727692911476,0.009473253048930482,662,4
3.0,0.04918691109496423,0.009473283272049436,662,4
4.0,0.049186848471451834,0.009473283757851628,662,4
5.0,0.049186848471451834,0.009473283757851628,662,4
6.0,0.049186848471451834,0.009473283757851628,662,4
8.0,0.049186848471451834,0.009473283757851628,662,4
10.0,0.049186848471451834,0.009473283757851628,662,4
12.0,0.049186848471451834,0.009473283757851628,662,4
