method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
M0_equal,0.0,791,all spatial OOF parcels,0.9709064302980556,0.04643635509820475,0.11283909447427029,0.9734513274336283,19.4551201011378
M2_linear_one_se_crossfit,,791,all spatial OOF parcels,0.9742070402648789,0.044219081008244024,0.1057616372653992,0.9759797724399494,16.73981204954348
