epoch,report,confusion_matrix,accuracy,balanced_accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,ECE,Brier,NLL,Entropy,Epistemic,Aleatoric,train_loss,train_ce_loss,train_parcel_loss,test_loss,learning_rate,time
0,"              precision    recall  f1-score   support

     class 0   0.956576  0.826536  0.886814      1839
     class 1   0.712980  0.812500  0.759494       480
     class 2   0.500924  0.756983  0.602892       358

    accuracy                       0.814718      2677
   macro avg   0.723494  0.798673  0.749733      2677
weighted avg   0.851963  0.814718  0.826016      2677
","[[1520  119  200]
 [  20  390   70]
 [  49   38  271]]",0.8147179678744864,0.7986731337268352,0.6494667258020232,0.8147179678744864,0.7497334141000614,0.8260157427330412,0.8147179678744864,0.7986731337268352,0.8147179678744864,0.8147179678744864,0.7234935226376412,0.8519631422886919,0.08718373945814037,0.2797345733913043,0.5215259227204485,0.6641013005436069,0.0,0.6641013005436069,0.6524102586236867,0.6524102586236867,0.0,0.55521613,0.00011999999999999999,0.019893562793731688
1,"              precision    recall  f1-score   support

     class 0   0.961514  0.828711  0.890187      1839
     class 1   0.698467  0.854167  0.768510       480
     class 2   0.576238  0.812849  0.674392       358

    accuracy                       0.831154      2677
   macro avg   0.745406  0.831909  0.777696      2677
weighted avg   0.862825  0.831154  0.839511      2677
","[[1524  143  172]
 [  28  410   42]
 [  33   34  291]]",0.8311542771759433,0.8319090282650983,0.680650436372581,0.8311542771759433,0.7776961378576894,0.8395108984129209,0.8311542771759433,0.8319090282650983,0.8311542771759433,0.8311542771759433,0.745406199861491,0.862824702838866,0.029265139439164325,0.24570736111655037,0.45566432313991445,0.45902935333691813,0.0,0.45902935333691813,0.41916448589075694,0.41916448589075694,0.0,0.64864296,0.00017999999999999998,0.03873194058736165
2,"              precision    recall  f1-score   support

     class 0   0.972257  0.838499  0.900438      1839
     class 1   0.700348  0.837500  0.762808       480
     class 2   0.595745  0.860335  0.704000       358

    accuracy                       0.841240      2677
   macro avg   0.756117  0.845445  0.789082      2677
weighted avg   0.873151  0.841240  0.849490      2677
","[[1542  146  151]
 [  20  402   58]
 [  24   26  308]]",0.8412401942472918,0.8454447932900138,0.6997349480835531,0.8412401942472918,0.7890821017834965,0.8494902536608094,0.8412401942472918,0.8454447932900138,0.8412401942472918,0.8412401942472918,0.7561167879508628,0.8731508881661268,0.02299023913877754,0.2408254763795018,0.4535763111778354,0.39417880474360983,0.0,0.39417880474360983,0.35342363437468355,0.35342363437468355,0.0,0.7759403,0.00023999999999999998,0.060206377506256105
3,"              precision    recall  f1-score   support

     class 0   0.975503  0.844481  0.905275      1839
     class 1   0.711986  0.829167  0.766121       480
     class 2   0.610266  0.896648  0.726244       358

    accuracy                       0.848711      2677
   macro avg   0.765918  0.856765  0.799214      2677
weighted avg   0.879409  0.848711  0.856382      2677
","[[1553  141  145]
 [  22  398   60]
 [  17   20  321]]",0.8487112439297722,0.8567651357966185,0.7133312339222525,0.8487112439297722,0.7992136814158597,0.856382219097264,0.8487112439297722,0.8567651357966185,0.8487112439297722,0.8487112439297722,0.7659181203295021,0.8794088667779071,0.04386199948887097,0.2283916618046514,0.4390600756405259,0.32720356423664804,0.0,0.32720356423664804,0.31202932785857806,0.31202932785857806,0.0,0.83829737,0.0003,0.08039356072743734
4,"              precision    recall  f1-score   support

     class 0   0.973860  0.871126  0.919633      1839
     class 1   0.753131  0.877083  0.810395       480
     class 2   0.663848  0.877095  0.755716       358

    accuracy                       0.872992      2677
   macro avg   0.796946  0.875101  0.828581      2677
weighted avg   0.892824  0.872992  0.878125      2677
","[[1602  113  124]
 [  24  421   35]
 [  19   25  314]]",0.8729921553978334,0.8751013057152953,0.7542392102648291,0.8729921553978334,0.8285810737384551,0.8781248059102053,0.8729921553978334,0.8751013057152953,0.8729921553978334,0.8729921553978334,0.7969461842791877,0.8928237071454987,0.038050045285648725,0.2037012107758108,0.41325426761494405,0.2727969946785015,0.0,0.2727969946785015,0.2907126032831994,0.2907126032831994,0.0,0.75471336,0.0003,0.09989898602167765
5,"              precision    recall  f1-score   support

     class 0   0.964784  0.864057  0.911647      1839
     class 1   0.686084  0.883333  0.772313       480
     class 2   0.720874  0.829609  0.771429       358

    accuracy                       0.862906      2677
   macro avg   0.790581  0.859000  0.818463      2677
weighted avg   0.882193  0.862906  0.867912      2677
","[[1589  165   85]
 [  26  424   30]
 [  32   29  297]]",0.8629062383264848,0.8589996081183301,0.7339931661143241,0.8629062383264848,0.8184628182258046,0.8679117980479066,0.8629062383264848,0.8589996081183301,0.8629062383264848,0.8629062383264848,0.7905807951301081,0.8821934327786105,0.04383239772242861,0.22001816387220552,0.45063153265308825,0.28140691573894594,0.0,0.28140691573894594,0.2704588274725459,0.2704588274725459,0.0,1.1268373,0.0002996528771620249,0.11994013786315919
6,"              precision    recall  f1-score   support

     class 0   0.974954  0.867863  0.918297      1839
     class 1   0.716753  0.864583  0.783758       480
     class 2   0.683297  0.879888  0.769231       358

    accuracy                       0.868883      2677
   macro avg   0.791668  0.870778  0.823762      2677
weighted avg   0.889654  0.868883  0.874239      2677
","[[1596  138  105]
 [  24  415   41]
 [  17   26  315]]",0.8688830780724692,0.870778190164884,0.7469309935447173,0.8688830780724692,0.82376197490767,0.8742385385062776,0.8688830780724692,0.870778190164884,0.8688830780724692,0.8688830780724692,0.7916681289932334,0.8896535623826909,0.030770657901923903,0.21514195723659763,0.4443450696359294,0.30949251779583525,0.0,0.30949251779583525,0.25371034121648833,0.25371034121648833,0.0,1.0318855,0.00029861319979567375,0.13945992390314738
7,"              precision    recall  f1-score   support

     class 0   0.966061  0.866775  0.913729      1839
     class 1   0.692810  0.883333  0.776557       480
     class 2   0.710843  0.824022  0.763260       358

    accuracy                       0.864027      2677
   macro avg   0.789905  0.858044  0.817849      2677
weighted avg   0.882935  0.864027  0.869011      2677
","[[1594  157   88]
 [  24  424   32]
 [  32   31  295]]",0.8640268957788569,0.8580437003755786,0.7359022497803991,0.8640268957788569,0.8178485548560488,0.8690107282338143,0.8640268957788569,0.8580437003755786,0.8640268957788569,0.8640268957788569,0.789904812356974,0.8829347784326265,0.04536383869965112,0.22449796020136048,0.46861677905634364,0.27978194823559016,0.0,0.27978194823559016,0.2516169879924167,0.2516169879924167,0.0,1.2754436,0.00029688603310456727,0.1602198322614034
8,"              precision    recall  f1-score   support

     class 0   0.979230  0.871669  0.922325      1839
     class 1   0.754682  0.839583  0.794872       480
     class 2   0.652174  0.921788  0.763889       358

    accuracy                       0.872619      2677
   macro avg   0.795362  0.877680  0.827028      2677
weighted avg   0.895230  0.872619  0.878284      2677
","[[1603  114  122]
 [  23  403   54]
 [  11   17  330]]",0.8726186029137094,0.877680142788719,0.7545039315106585,0.8726186029137094,0.8270283982309299,0.8782836979323221,0.8726186029137094,0.877680142788719,0.8726186029137094,0.8726186029137094,0.7953619534371974,0.8952297244471665,0.04492208623480118,0.20849941346167053,0.43548188368955126,0.27298694650646377,0.0,0.27298694650646377,0.24206732941622083,0.24206732941622083,0.0,0.97869843,0.0002944797916712104,0.17976686954498292
9,"              precision    recall  f1-score   support

     class 0   0.969642  0.868407  0.916236      1839
     class 1   0.706755  0.893750  0.789328       480
     class 2   0.709220  0.837989  0.768246       358

    accuracy                       0.868883      2677
   macro avg   0.795205  0.866715  0.824604      2677
weighted avg   0.887678  0.868883  0.873690      2677
","[[1597  146   96]
 [  24  429   27]
 [  26   32  300]]",0.8688830780724692,0.8667151898702133,0.7456826017362158,0.8688830780724692,0.8246035465329996,0.8736900810788126,0.8688830780724692,0.8667151898702133,0.8688830780724692,0.8688830780724692,0.7952053871847498,0.8876780367014985,0.04766323542283105,0.21605726082328125,0.4530500122603902,0.26294316920602456,0.0,0.26294316920602456,0.22927337072112344,0.22927337072112344,0.0,1.1615319,0.0002914061984619919,0.19982657432556153
10,"              precision    recall  f1-score   support

     class 0   0.967800  0.882545  0.923208      1839
     class 1   0.695024  0.902083  0.785131       480
     class 2   0.758621  0.798883  0.778231       358

    accuracy                       0.874860      2677
   macro avg   0.807148  0.861170  0.828857      2677
weighted avg   0.890916  0.874860  0.879062      2677
","[[1623  150   66]
 [  22  433   25]
 [  32   40  286]]",0.8748599178184535,0.8611702920784209,0.7541895995965266,0.8748599178184535,0.8288569810995906,0.8790622961662122,0.8748599178184535,0.8611702920784209,0.8748599178184535,0.8748599178184535,0.807148136306656,0.8909156914151106,0.045294263424205325,0.1967772344492229,0.4053036071783065,0.2483519757438436,0.0,0.2483519757438436,0.22266935574060137,0.22266935574060137,0.0,0.90185404,0.0002876802277140706,0.21920549869537354
