d0,mean_brier,se_brier,n,target_fold
0.5,0.02591917060549815,0.007288964747934538,630,0
0.75,0.0252291943293014,0.007326001652224146,630,0
1.0,0.024836305298705924,0.007337336409653618,630,0
1.5,0.024553619300996046,0.007338456410497991,630,0
2.0,0.024487509823953674,0.007338131925532346,630,0
3.0,0.024459206544729415,0.00733791465719102,630,0
4.0,0.02445715244796907,0.007337908592405481,630,0
5.0,0.0244570784760125,0.007337908736704874,630,0
6.0,0.024457078476012497,0.007337908736704874,630,0
8.0,0.024457078476012497,0.007337908736704873,630,0
10.0,0.0244570784760125,0.007337908736704874,630,0
12.0,0.024457078476012497,0.007337908736704874,630,0
0.5,0.019602725834917935,0.0061661453522539374,632,1
0.75,0.019216700569328612,0.006236455590865634,632,1
1.0,0.018992474171366392,0.0062754138090303805,632,1
1.5,0.01881436638485086,0.006288063135926539,632,1
2.0,0.018754992944881102,0.00628772547227353,632,1
3.0,0.0187270024819939,0.006287432484084549,632,1
4.0,0.018724915355568993,0.006287422652478467,632,1
5.0,0.018724841617700893,0.006287422713281988,632,1
6.0,0.018724841617700893,0.006287422713281988,632,1
8.0,0.018724841617700893,0.006287422713281987,632,1
10.0,0.018724841617700893,0.006287422713281988,632,1
12.0,0.018724841617700893,0.006287422713281988,632,1
0.5,0.026215793639835373,0.007479946669259748,582,2
0.75,0.02573414363384025,0.007523076118260346,582,2
1.0,0.02542711624196546,0.0075449377811401645,582,2
1.5,0.02517700396509615,0.0075531974399525555,582,2
2.0,0.02510361228400164,0.007552842065154661,582,2
3.0,0.025070641424151458,0.007552607978329321,582,2
4.0,0.025068304620128205,0.007552601971210495,582,2
5.0,0.025068224547391712,0.007552602146660659,582,2
6.0,0.02506822454739171,0.007552602146660659,582,2
8.0,0.025068224547391705,0.007552602146660659,582,2
10.0,0.025068224547391712,0.007552602146660659,582,2
12.0,0.02506822454739171,0.007552602146660659,582,2
0.5,0.026106148272732634,0.0070715432237554166,658,3
0.75,0.025641268878446786,0.007134527100745245,658,3
1.0,0.025404204233928387,0.007165398716718531,658,3
1.5,0.025188749937527625,0.007174713528424471,658,3
2.0,0.025123823129587438,0.007174399273127924,658,3
3.0,0.02509596488399175,0.007174203057343564,658,3
4.0,0.025093888204606413,0.007174198171045761,658,3
5.0,0.025093817380392677,0.007174198315902641,658,3
6.0,0.025093817380392677,0.007174198315902642,658,3
8.0,0.025093817380392677,0.007174198315902641,658,3
10.0,0.025093817380392677,0.007174198315902641,658,3
12.0,0.025093817380392677,0.007174198315902642,658,3
0.5,0.028068656686019752,0.007624008243891959,662,4
0.75,0.027698847816067598,0.007683680648750177,662,4
1.0,0.027546697295797642,0.007712901579615229,662,4
1.5,0.027399945553892968,0.007722085443905825,662,4
2.0,0.02737701881329159,0.00772209543214501,662,4
3.0,0.027372180530729217,0.0077221212285862395,662,4
4.0,0.027371969623936707,0.007722122280473391,662,4
5.0,0.027371969623936707,0.007722122280473392,662,4
6.0,0.027371969623936714,0.007722122280473392,662,4
8.0,0.027371969623936707,0.007722122280473391,662,4
10.0,0.027371969623936707,0.007722122280473392,662,4
12.0,0.027371969623936714,0.007722122280473392,662,4
