direction,model,seed,method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
2025_2026_to_2021_2022,LSTM,2027,M0_equal,0.0,791,all target parcels,0.7360371848182021,0.3598962392746235,0.5727905715916217,0.7281921618204804,19.4551201011378
2025_2026_to_2021_2022,LSTM,2027,M2_source_frozen_one_se,0.5,791,all target parcels,0.7503591664721282,0.3503912149243965,0.5619543435867022,0.7420986093552465,16.73981204954348
