d0,mean_brier,se_brier,n,target_fold
0.5,0.038941285268286586,0.008103555484035553,630,0
0.75,0.037796909223115384,0.00811657669453103,630,0
1.0,0.03725214519998733,0.008127269504187507,630,0
1.5,0.03689018838315294,0.008127817092240565,630,0
2.0,0.03686674654694806,0.008129943820535512,630,0
3.0,0.03691195539173547,0.00813355612949368,630,0
4.0,0.03692215436409201,0.008134295141216113,630,0
5.0,0.036922079981396926,0.008134295382301917,630,0
6.0,0.036922079981396926,0.008134295382301917,630,0
8.0,0.03692207998139692,0.008134295382301917,630,0
10.0,0.036922079981396926,0.008134295382301917,630,0
12.0,0.036922079981396926,0.008134295382301917,630,0
0.5,0.02890080074678103,0.006744758673656159,632,1
0.75,0.028076188835273776,0.006757255258375573,632,1
1.0,0.027654412442839185,0.006776934283165186,632,1
1.5,0.027331349013080004,0.006779866528100149,632,1
2.0,0.02730840161821048,0.006782379842490361,632,1
3.0,0.027353008193806847,0.006786785436210173,632,1
4.0,0.027363134215069067,0.006787688409200198,632,1
5.0,0.027363060067762252,0.006787688530803226,632,1
6.0,0.02736306006776226,0.006787688530803226,632,1
8.0,0.02736306006776226,0.006787688530803227,632,1
10.0,0.027363060067762252,0.006787688530803226,632,1
12.0,0.02736306006776226,0.006787688530803226,632,1
0.5,0.03839742073293818,0.008277674589070912,582,2
0.75,0.03731772405777336,0.0082772912024922,582,2
1.0,0.036689821848946536,0.008273519954383978,582,2
1.5,0.03630189584853714,0.008270829034731815,582,2
2.0,0.036249976863787677,0.008271151074998956,582,2
3.0,0.036249493532057774,0.00827204512235335,582,2
4.0,0.03624958890595875,0.008272150310970951,582,2
5.0,0.0362495083886084,0.008272150577524449,582,2
6.0,0.0362495083886084,0.008272150577524449,582,2
8.0,0.0362495083886084,0.008272150577524449,582,2
10.0,0.0362495083886084,0.008272150577524449,582,2
12.0,0.0362495083886084,0.008272150577524449,582,2
0.5,0.037647018104033605,0.007787541823783941,658,3
0.75,0.0369214813356489,0.007808570640716705,658,3
1.0,0.03651961564264181,0.007823400741690292,658,3
1.5,0.03630312286392138,0.007828541888477753,658,3
2.0,0.03629616775869948,0.00783078708923972,658,3
3.0,0.03634119896110484,0.00783422186205736,658,3
4.0,0.03635091064500305,0.007834926603681817,658,3
5.0,0.036350839427529036,0.00783492682521191,658,3
6.0,0.03635083942752903,0.007834926825211912,658,3
8.0,0.03635083942752903,0.00783492682521191,658,3
10.0,0.036350839427529036,0.00783492682521191,658,3
12.0,0.03635083942752903,0.007834926825211912,658,3
0.5,0.037848313428800094,0.008028261193416411,662,4
0.75,0.036955219958904315,0.008041592720311628,662,4
1.0,0.0364845650112371,0.008049444074606487,662,4
1.5,0.03620518392689485,0.008050506281375103,662,4
2.0,0.036200722474197825,0.008052024398275985,662,4
3.0,0.03623894470368718,0.008054653657084895,662,4
4.0,0.03624839958341407,0.00805524830274852,662,4
5.0,0.03624839958341406,0.00805524830274852,662,4
6.0,0.03624839958341406,0.008055248302748522,662,4
8.0,0.03624839958341407,0.00805524830274852,662,4
10.0,0.03624839958341406,0.00805524830274852,662,4
12.0,0.03624839958341406,0.008055248302748522,662,4
