d0,mean_brier,se_brier,n,target_fold
0.5,0.17788827948566852,0.018387551625659256,365,0
0.75,0.17730614186964103,0.018739433301206,365,0
1.0,0.1763935234863867,0.018898557960198088,365,0
1.5,0.175183569206336,0.019007950838118324,365,0
2.0,0.17489574610111633,0.019049702776184157,365,0
3.0,0.17479395129302097,0.019066221960620147,365,0
4.0,0.17476332551273618,0.019065879361871294,365,0
5.0,0.1747613876503221,0.01906539851501495,365,0
6.0,0.17476144487065257,0.019065397213091584,365,0
8.0,0.17476144487065254,0.019065397213091584,365,0
10.0,0.17476144487065257,0.019065397213091584,365,0
12.0,0.17476144487065257,0.019065397213091584,365,0
0.5,0.18372144377235686,0.018990764485558198,364,1
0.75,0.18304696080569427,0.019320848733234048,364,1
1.0,0.1819262016825201,0.01945749059716336,364,1
1.5,0.18056712312852502,0.01955923604921114,364,1
2.0,0.18015138369587996,0.019597377761646398,364,1
3.0,0.1798573402139093,0.01960587068665136,364,1
4.0,0.17979567595513135,0.019602703280665348,364,1
5.0,0.17979339354600762,0.019602242454993507,364,1
6.0,0.17979342213877153,0.019602241829749092,364,1
8.0,0.17979342213877153,0.01960224182974909,364,1
10.0,0.17979342213877153,0.01960224182974909,364,1
12.0,0.17979342213877153,0.019602241829749092,364,1
0.5,0.17174848190011413,0.01731702514181939,384,2
0.75,0.17111279920247915,0.01759241349144007,384,2
1.0,0.17008469165327644,0.017707781440193967,384,2
1.5,0.16879179915690648,0.01779843887808405,384,2
2.0,0.168373472780407,0.01782787255338046,384,2
3.0,0.16811781717788002,0.01783039108118987,384,2
4.0,0.1680341785083628,0.017826721032028554,384,2
5.0,0.16803203690292243,0.01782625887710106,384,2
6.0,0.16803206400647985,0.017826258306097163,384,2
8.0,0.16803206400647985,0.017826258306097163,384,2
10.0,0.16803206400647985,0.017826258306097163,384,2
12.0,0.16803206400647985,0.017826258306097163,384,2
0.5,0.1581201810493624,0.016845551697179845,365,3
0.75,0.15741113224866207,0.017102583654377407,365,3
1.0,0.1563442743632461,0.017203468741327395,365,3
1.5,0.15486466258622877,0.017252932535317452,365,3
2.0,0.1544021611662444,0.017271003465802615,365,3
3.0,0.1541703761197198,0.017276738833370674,365,3
4.0,0.1540837176627128,0.017273137270313706,365,3
5.0,0.15408338759705015,0.017273138729932386,365,3
6.0,0.15408335889114722,0.01727313938969203,365,3
8.0,0.15408335889114722,0.01727313938969203,365,3
10.0,0.15408335889114722,0.01727313938969203,365,3
12.0,0.15408335889114722,0.01727313938969203,365,3
0.5,0.1793437086011866,0.01859435852020085,342,4
0.75,0.17889935695744882,0.01896127883608487,342,4
1.0,0.17760285657384017,0.019109832015847587,342,4
1.5,0.17591251769362654,0.019210688821041457,342,4
2.0,0.17545075207016048,0.019255039462524937,342,4
3.0,0.1751905033880979,0.01926563211190105,342,4
4.0,0.1750936168079292,0.019261752052677415,342,4
5.0,0.1750911987112838,0.019261215579496057,342,4
6.0,0.1750912291433483,0.0192612148803424,342,4
8.0,0.1750912291433483,0.019261214880342402,342,4
10.0,0.1750912291433483,0.0192612148803424,342,4
12.0,0.1750912291433483,0.0192612148803424,342,4
