d0,mean_brier,se_brier,n,target_fold
0.5,0.028075411071589413,0.007208882884027253,630,0
0.75,0.027362897205461572,0.007293305973364302,630,0
1.0,0.026959542212862012,0.00732477503587407,630,0
1.5,0.026632760926242328,0.0073291289699201675,630,0
2.0,0.026553517017606373,0.007327883750956831,630,0
3.0,0.026525386336188127,0.007327732319857841,630,0
4.0,0.02652267456431298,0.007327723432849457,630,0
5.0,0.026522591560528542,0.007327723592029335,630,0
6.0,0.026522591560528542,0.007327723592029335,630,0
8.0,0.026522591560528542,0.007327723592029335,630,0
10.0,0.026522591560528542,0.007327723592029335,630,0
12.0,0.026522591560528542,0.007327723592029335,630,0
0.5,0.019207140498431453,0.005548441267343848,632,1
0.75,0.018770130252224005,0.005671068206504976,632,1
1.0,0.018538376435315737,0.005735367448109462,632,1
1.5,0.018300080337057472,0.005751441078556003,632,1
2.0,0.018230098073860022,0.005750042282070045,632,1
3.0,0.01820195160635261,0.005749789145012152,632,1
4.0,0.018199146829340842,0.005749772119890604,632,1
5.0,0.01819906408822661,0.005749772131649439,632,1
6.0,0.01819906408822661,0.00574977213164944,632,1
8.0,0.01819906408822661,0.00574977213164944,632,1
10.0,0.01819906408822661,0.005749772131649439,632,1
12.0,0.01819906408822661,0.00574977213164944,632,1
0.5,0.030711596749085673,0.007985688036429142,582,2
0.75,0.029877996726567994,0.008007482795945955,582,2
1.0,0.02939794558535904,0.008017224639307022,582,2
1.5,0.02901884081394258,0.008015428313128351,582,2
2.0,0.028925448661411914,0.008014129408658983,582,2
3.0,0.028889459062317352,0.008013976599090842,582,2
4.0,0.028886427114818203,0.008013969122069914,582,2
5.0,0.028886337265360825,0.00801396933825298,582,2
6.0,0.028886337265360825,0.00801396933825298,582,2
8.0,0.028886337265360825,0.00801396933825298,582,2
10.0,0.028886337265360825,0.00801396933825298,582,2
12.0,0.028886337265360825,0.00801396933825298,582,2
0.5,0.02675730178399588,0.006954019705861535,658,3
0.75,0.026385436072599185,0.00705794042866658,658,3
1.0,0.02619110158801777,0.007108815029040142,658,3
1.5,0.025979481400863407,0.007122197958462627,658,3
2.0,0.025921125972747032,0.007121827694643343,658,3
3.0,0.025894055198379114,0.007121683274415292,658,3
4.0,0.025891347155468297,0.007121675098249718,658,3
5.0,0.0258912676837598,0.007121675237659266,658,3
6.0,0.0258912676837598,0.0071216752376592665,658,3
8.0,0.0258912676837598,0.007121675237659266,658,3
10.0,0.0258912676837598,0.007121675237659266,658,3
12.0,0.0258912676837598,0.0071216752376592665,658,3
0.5,0.03021675114560524,0.007552903519536242,662,4
0.75,0.02976530530803401,0.0076437452646703095,662,4
1.0,0.02958150634024694,0.007686794011757076,662,4
1.5,0.029369434022166088,0.007695928973979057,662,4
2.0,0.029332882363702906,0.007695064550574481,662,4
3.0,0.029330127360179675,0.0076951067758335495,662,4
4.0,0.029329934859339785,0.007695107802807875,662,4
5.0,0.02932993485933978,0.007695107802807875,662,4
6.0,0.02932993485933978,0.007695107802807875,662,4
8.0,0.029329934859339785,0.007695107802807875,662,4
10.0,0.02932993485933978,0.007695107802807875,662,4
12.0,0.02932993485933978,0.007695107802807875,662,4
