d0,mean_brier,se_brier,n,target_fold
0.5,0.19963836742004723,0.016522306640360772,365,0
0.75,0.19702081996093995,0.016736563136815062,365,0
1.0,0.19546470042626804,0.016867069291289425,365,0
1.5,0.19406175399404824,0.016980590298867598,365,0
2.0,0.19363570746805667,0.01702781951239729,365,0
3.0,0.1934671063036072,0.01705541575762751,365,0
4.0,0.19344380665059768,0.017058608621942896,365,0
5.0,0.1934465035428664,0.01705927451768472,365,0
6.0,0.19344643593003585,0.017059276051903844,365,0
8.0,0.19344643593003585,0.017059276051903844,365,0
10.0,0.19344643593003585,0.017059276051903844,365,0
12.0,0.19344643593003585,0.017059276051903844,365,0
0.5,0.20546344176419074,0.0169925078257136,364,1
0.75,0.20318267978548465,0.017207535301289507,364,1
1.0,0.20145815456087296,0.01732164074845843,364,1
1.5,0.19977509674546315,0.017423647350027764,364,1
2.0,0.19918768405990417,0.017469535393484878,364,1
3.0,0.19891239883718687,0.017498530311328437,364,1
4.0,0.19888404480248553,0.0175024554124206,364,1
5.0,0.1988846826953219,0.017503191644307567,364,1
6.0,0.19888449911255873,0.01750319622393203,364,1
8.0,0.19888449911255873,0.017503196223932028,364,1
10.0,0.19888449911255873,0.01750319622393203,364,1
12.0,0.19888449911255873,0.01750319622393203,364,1
0.5,0.18802968527946928,0.015113902409828146,384,2
0.75,0.18610250940816322,0.015309184317901618,384,2
1.0,0.18463471759779562,0.015409955887753924,384,2
1.5,0.18319784502492378,0.015504990875895778,384,2
2.0,0.18264155998205792,0.015533285335895467,384,2
3.0,0.18241201157412593,0.015550631161677545,384,2
4.0,0.1823735278438914,0.015553730940153087,384,2
5.0,0.18237368475953109,0.015554463242448203,384,2
6.0,0.1823735107383702,0.015554467390027447,384,2
8.0,0.18237351073837024,0.015554467390027447,384,2
10.0,0.1823735107383702,0.015554467390027447,384,2
12.0,0.1823735107383702,0.015554467390027447,384,2
0.5,0.17160637796705483,0.015202835999690946,365,3
0.75,0.16906194135416483,0.015355665383870063,365,3
1.0,0.1673654450973604,0.01543870853454161,365,3
1.5,0.16581862157240088,0.015512865568691348,365,3
2.0,0.1652902628427581,0.015541857745549087,365,3
3.0,0.1651004930866599,0.015567675211994295,365,3
4.0,0.16504772125865208,0.015568277047362621,365,3
5.0,0.16504462382573526,0.015568330411218946,365,3
6.0,0.1650445083587692,0.015568333096247087,365,3
8.0,0.1650445083587692,0.015568333096247087,365,3
10.0,0.1650445083587692,0.015568333096247087,365,3
12.0,0.1650445083587692,0.015568333096247087,365,3
0.5,0.19494056703608476,0.016536778784009568,342,4
0.75,0.19284765002427628,0.016795523192979597,342,4
1.0,0.19123080489688443,0.016928308770840964,342,4
1.5,0.18954453776664923,0.017043793731733838,342,4
2.0,0.18899361601707995,0.017096779196591482,342,4
3.0,0.18879348846485594,0.017132961892521826,342,4
4.0,0.18875238430146457,0.017136957859740915,342,4
5.0,0.18875252684655372,0.017137796924499668,342,4
6.0,0.1887523314543731,0.017137801885047464,342,4
8.0,0.1887523314543731,0.017137801885047464,342,4
10.0,0.1887523314543731,0.017137801885047464,342,4
12.0,0.1887523314543731,0.017137801885047464,342,4
