method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
M0_equal,0.0,455,all spatial OOF parcels,0.8931722435595022,0.20058317992034047,0.4063465015137817,0.8989010989010989,30.53846153846154
M2_linear_one_se_crossfit,,455,all spatial OOF parcels,0.8901465270778384,0.19184950436379938,0.3904170182056361,0.8967032967032967,27.255108107730358
