method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
M0_equal,0.0,455,all spatial OOF parcels,0.8935668587257154,0.18439698359021536,0.37886959933076886,0.8989010989010989,30.53846153846154
M2_linear_one_se_crossfit,,455,all spatial OOF parcels,0.8950559419275054,0.17739268112414922,0.3654392631369369,0.9010989010989011,27.255108107730358
