epoch,report,confusion_matrix,accuracy,balanced_accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,ECE,Brier,NLL,Entropy,Epistemic,Aleatoric,train_loss,train_ce_loss,train_parcel_loss,test_loss,learning_rate,time
0,"              precision    recall  f1-score   support

     class 0   0.728889  0.982036  0.836735       167
     class 1   0.780919  0.909465  0.840304       243
     class 2   0.975737  0.834074  0.899361       675

    accuracy                       0.873733      1085
   macro avg   0.828515  0.908525  0.858800      1085
weighted avg   0.894110  0.873733  0.876495      1085
","[[164   0   3]
 [ 11 221  11]
 [ 50  62 563]]",0.8737327188940092,0.9085250075979728,0.7818554576860198,0.8737327188940092,0.8587999662504245,0.876495207671159,0.8737327188940092,0.9085250075979728,0.8737327188940092,0.8737327188940092,0.8285147284205406,0.894110487591406,0.11466217463259303,0.21997490309031187,0.44316957331398515,0.639458563876743,0.0,0.639458563876743,0.6638242716067716,0.6638242716067716,0.0,0.4887039,0.00011999999999999999,0.01999849875768026
1,"              precision    recall  f1-score   support

     class 0   0.810680  1.000000  0.895442       167
     class 1   0.852518  0.975309  0.909789       243
     class 2   0.991681  0.882963  0.934169       675

    accuracy                       0.921659      1085
   macro avg   0.884959  0.952757  0.913134      1085
weighted avg   0.932654  0.921659  0.922748      1085
","[[167   0   0]
 [  1 237   5]
 [ 38  41 596]]",0.9216589861751152,0.9527572016460905,0.8622672843543998,0.9216589861751152,0.9131335019361918,0.9227482323826548,0.9216589861751152,0.9527572016460905,0.9216589861751152,0.9216589861751152,0.8849593765693066,0.9326541244702549,0.04352194241521942,0.12456415209078932,0.2586142714164255,0.3482833285681817,0.0,0.3482833285681817,0.32513112339534256,0.32513112339534256,0.0,0.3555224,0.00017999999999999998,0.037416752179463705
2,"              precision    recall  f1-score   support

     class 0   0.907609  1.000000  0.951567       167
     class 1   0.895522  0.987654  0.939335       243
     class 2   0.995261  0.933333  0.963303       675

    accuracy                       0.955760      1085
   macro avg   0.932797  0.973663  0.951401      1085
weighted avg   0.959432  0.955760  0.956128      1085
","[[167   0   0]
 [  0 240   3]
 [ 17  28 630]]",0.9557603686635945,0.9736625514403293,0.9203789034670646,0.9557603686635945,0.9514014472751015,0.9561284384657018,0.9557603686635945,0.9736625514403293,0.9557603686635945,0.9557603686635945,0.9327972490729949,0.9594318344144878,0.027915313492533032,0.0781765881151127,0.16974290667081685,0.23960275368430525,0.0,0.23960275368430525,0.2389808455972295,0.2389808455972295,0.0,0.27720478,0.00023999999999999998,0.05500041246414185
3,"              precision    recall  f1-score   support

     class 0   0.883598  1.000000  0.938202       167
     class 1   0.925781  0.975309  0.949900       243
     class 2   0.993750  0.942222  0.967300       675

    accuracy                       0.958525      1085
   macro avg   0.934376  0.972510  0.951801      1085
weighted avg   0.961573  0.958525  0.958925      1085
","[[167   0   0]
 [  2 237   4]
 [ 20  19 636]]",0.9585253456221198,0.9725102880658435,0.925052267696568,0.9585253456221198,0.9518008090061154,0.9589245928456188,0.9585253456221198,0.9725102880658435,0.9585253456221198,0.9585253456221198,0.9343763778659612,0.9615732168763563,0.0253979234145005,0.06924224278477474,0.1526138083847486,0.20552468194372842,0.0,0.20552468194372842,0.2133686105279546,0.2133686105279546,0.0,0.28139076,0.0003,0.0739347497622172
4,"              precision    recall  f1-score   support

     class 0   0.907609  1.000000  0.951567       167
     class 1   0.944000  0.971193  0.957404       243
     class 2   0.989247  0.954074  0.971342       675

    accuracy                       0.964977      1085
   macro avg   0.946952  0.975089  0.960104      1085
weighted avg   0.966548  0.964977  0.965177      1085
","[[167   0   0]
 [  0 236   7]
 [ 17  14 644]]",0.9649769585253456,0.9750891632373113,0.936208267705571,0.9649769585253456,0.960104328596553,0.965176844912499,0.9649769585253456,0.9750891632373113,0.9649769585253456,0.9649769585253456,0.946952002493377,0.9665480070578655,0.02240462700195503,0.05515750204061007,0.12330534711199076,0.1952837385576009,0.0,0.1952837385576009,0.2046729777204363,0.2046729777204363,0.0,0.2596948,0.0003,0.0932345986366272
5,"              precision    recall  f1-score   support

     class 0   0.921788  0.988024  0.953757       167
     class 1   0.873646  0.995885  0.930769       243
     class 2   0.998410  0.930370  0.963190       675

    accuracy                       0.953917      1085
   macro avg   0.931281  0.971426  0.949239      1085
weighted avg   0.958674  0.953917  0.954477      1085
","[[165   2   0]
 [  0 242   1]
 [ 14  33 628]]",0.9539170506912442,0.9714263653762435,0.9172319306243383,0.9539170506912442,0.9492388800839455,0.9544771925875122,0.9539170506912442,0.9714263653762435,0.9539170506912442,0.9539170506912442,0.9312813645880839,0.9586741423146682,0.019182192439555133,0.07889549092988363,0.17497997571503882,0.21247256408625903,0.0,0.21247256408625903,0.19763890065644918,0.19763890065644918,0.0,0.32879063,0.0002996528771620249,0.11087109645207723
6,"              precision    recall  f1-score   support

     class 0   0.917127  0.994012  0.954023       167
     class 1   0.906015  0.991770  0.946955       243
     class 2   0.996865  0.942222  0.968774       675

    accuracy                       0.961290      1085
   macro avg   0.940002  0.976001  0.956584      1085
weighted avg   0.964245  0.961290  0.961617      1085
","[[166   1   0]
 [  0 241   2]
 [ 15  24 636]]",0.9612903225806452,0.976001248531743,0.9300762609135965,0.9612903225806452,0.9565838674407482,0.96161675026293,0.9612903225806452,0.976001248531743,0.9612903225806452,0.9612903225806452,0.940002437726315,0.9642450577594456,0.023365939551122594,0.06548607846384574,0.15400804141235347,0.2066479406266113,0.0,0.2066479406266113,0.1905717822281938,0.1905717822281938,0.0,0.29908884,0.00029861319979567375,0.12813571691513062
7,"              precision    recall  f1-score   support

     class 0   0.897849  1.000000  0.946176       167
     class 1   0.916350  0.991770  0.952569       243
     class 2   0.996855  0.939259  0.967201       675

    accuracy                       0.960369      1085
   macro avg   0.937018  0.977010  0.955315      1085
weighted avg   0.963586  0.960369  0.960688      1085
","[[167   0   0]
 [  0 241   2]
 [ 19  22 634]]",0.96036866359447,0.9770096021947875,0.9285477996918619,0.96036866359447,0.9553151391918157,0.9606876052022746,0.96036866359447,0.9770096021947875,0.96036866359447,0.96036866359447,0.9370182060544909,0.9635863801916139,0.023627115006766685,0.0696464573214991,0.1669978301051621,0.21179393724559872,0.0,0.21179393724559872,0.18536643213347384,0.18536643213347384,0.0,0.3209341,0.00029688603310456727,0.1459023396174113
8,"              precision    recall  f1-score   support

     class 0   0.938202  1.000000  0.968116       167
     class 1   0.919847  0.991770  0.954455       243
     class 2   0.996899  0.952593  0.974242       675

    accuracy                       0.968664      1085
   macro avg   0.951650  0.981454  0.965605      1085
weighted avg   0.970608  0.968664  0.968868      1085
","[[167   0   0]
 [  0 241   2]
 [ 11  21 643]]",0.9686635944700461,0.9814540466392319,0.9431111960990535,0.9686635944700461,0.9656046039386547,0.9688679004145657,0.9686635944700461,0.9814540466392319,0.9686635944700461,0.9686635944700461,0.9516496000804958,0.9706079749202247,0.023554968301148914,0.05567385715655957,0.13486489762067194,0.2052158058905987,0.0,0.2052158058905987,0.1830174636683966,0.1830174636683966,0.0,0.2655348,0.0002944797916712104,0.16327609618504843
9,"              precision    recall  f1-score   support

     class 0   0.893048  1.000000  0.943503       167
     class 1   0.948207  0.979424  0.963563       243
     class 2   0.993818  0.952593  0.972769       675

    accuracy                       0.965899      1085
   macro avg   0.945024  0.977339  0.959945      1085
weighted avg   0.968092  0.965899  0.966202      1085
","[[167   0   0]
 [  1 238   4]
 [ 19  13 643]]",0.9658986175115207,0.9773388203017833,0.938074406350362,0.9658986175115207,0.9599447034738896,0.9662022858936749,0.9658986175115207,0.9773388203017833,0.9658986175115207,0.9658986175115207,0.9450243064802013,0.968092417895464,0.02221934882370888,0.05593535479644592,0.12866034835354606,0.19672265960991667,0.0,0.19672265960991667,0.18109337730627312,0.18109337730627312,0.0,0.30173287,0.0002914061984619919,0.18232298692067464
