d0,mean_brier,se_brier,n,target_fold
0.5,0.03057639818550075,0.007664929787603302,630,0
0.75,0.030159739179270326,0.007736921385239086,630,0
1.0,0.029848477917586737,0.007755046567967029,630,0
1.5,0.029615605652028962,0.007759025831320967,630,0
2.0,0.02960126903973703,0.007759898726967848,630,0
3.0,0.02962131132804732,0.0077611363941905995,630,0
4.0,0.029619520206773168,0.0077611360041213474,630,0
5.0,0.029619455811886332,0.007761136222336736,630,0
6.0,0.029619455811886332,0.007761136222336735,630,0
8.0,0.029619455811886332,0.007761136222336736,630,0
10.0,0.029619455811886332,0.007761136222336736,630,0
12.0,0.029619455811886332,0.007761136222336735,630,0
0.5,0.0207815717562986,0.005878273619769615,632,1
0.75,0.02042656553189811,0.005963378132274584,632,1
1.0,0.02012180560280348,0.005986019611083456,632,1
1.5,0.019909574248152886,0.005992750945476152,632,1
2.0,0.019892559890332024,0.00599420807165795,632,1
3.0,0.019908961898275804,0.0059958621442528165,632,1
4.0,0.01990696914867822,0.005995857936793286,632,1
5.0,0.01990690495757267,0.005995858052679801,632,1
6.0,0.019906904957572674,0.005995858052679801,632,1
8.0,0.01990690495757267,0.005995858052679802,632,1
10.0,0.01990690495757267,0.005995858052679801,632,1
12.0,0.019906904957572674,0.005995858052679801,632,1
0.5,0.030647282433031928,0.00822074055196973,582,2
0.75,0.029977592511895895,0.008239446889182449,582,2
1.0,0.029463121262952578,0.008224598335435587,582,2
1.5,0.029084479641585545,0.008217574801206004,582,2
2.0,0.02900855660856392,0.008217217457284126,582,2
3.0,0.028983519098321902,0.008217203130800361,582,2
4.0,0.028981361410668562,0.008217203615085848,582,2
5.0,0.028981291704863223,0.008217203847302582,582,2
6.0,0.028981291704863223,0.008217203847302582,582,2
8.0,0.028981291704863223,0.008217203847302582,582,2
10.0,0.028981291704863223,0.008217203847302582,582,2
12.0,0.028981291704863223,0.008217203847302582,582,2
0.5,0.026582071842459084,0.007179306733578777,658,3
0.75,0.02626556199217061,0.007244996144000728,658,3
1.0,0.026004171528052313,0.007269243759111976,658,3
1.5,0.02583876253170308,0.007277132308774655,658,3
2.0,0.025818774312076888,0.00727808842870981,658,3
3.0,0.02583467128932739,0.007279325246188007,658,3
4.0,0.02583273007200038,0.007279324564369593,658,3
5.0,0.025832668417321493,0.0072793247288164805,658,3
6.0,0.025832668417321493,0.0072793247288164805,658,3
8.0,0.025832668417321493,0.0072793247288164805,658,3
10.0,0.025832668417321493,0.0072793247288164805,658,3
12.0,0.025832668417321493,0.0072793247288164805,658,3
0.5,0.03100814767438278,0.007846132196922618,662,4
0.75,0.030640488811156608,0.007901889198701521,662,4
1.0,0.03042024533811069,0.00792037423305066,662,4
1.5,0.03023471395631233,0.007923866812170085,662,4
2.0,0.030238799398362732,0.007924721688260214,662,4
3.0,0.030267783920180848,0.007925878734884852,662,4
4.0,0.030267482448419442,0.007925880293955618,662,4
5.0,0.030267482448419442,0.007925880293955618,662,4
6.0,0.030267482448419442,0.007925880293955618,662,4
8.0,0.030267482448419442,0.007925880293955618,662,4
10.0,0.030267482448419442,0.007925880293955618,662,4
12.0,0.030267482448419442,0.007925880293955618,662,4
