epoch,report,confusion_matrix,accuracy,balanced_accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,ECE,Brier,NLL,Entropy,Epistemic,Aleatoric,train_loss,train_ce_loss,train_parcel_loss,test_loss,learning_rate,time
0,"              precision    recall  f1-score   support

     class 0   0.454938  0.659213  0.538349      1118
     class 1   0.246154  0.349727  0.288939       549
     class 2   0.674757  0.357097  0.467031      1557

    accuracy                       0.460608      3224
   macro avg   0.458616  0.455346  0.431440      3224
weighted avg   0.525545  0.460608  0.461436      3224
","[[737 217 164]
 [253 192 104]
 [630 371 556]]",0.4606079404466501,0.4553455458246116,0.1841274257737533,0.4606079404466501,0.4314396237587766,0.4614356814565715,0.4606079404466501,0.4553455458246116,0.4606079404466501,0.4606079404466501,0.4586164664373942,0.5255448314427492,0.041033215327705465,0.6241526781746916,1.034494546939545,0.9958942475295275,0.0,0.9958942475295275,0.9334712369988362,0.9334712369988362,0.0,0.84396154,0.00011999999999999999,0.017298742135365804
1,"              precision    recall  f1-score   support

     class 0   0.787803  0.843470  0.814687      1118
     class 1   0.479655  0.708561  0.572059       549
     class 2   0.887336  0.692999  0.778219      1557

    accuracy                       0.747829      3224
   macro avg   0.718264  0.748344  0.721655      3224
weighted avg   0.783398  0.747829  0.755759      3224
","[[ 943  115   60]
 [  83  389   77]
 [ 171  307 1079]]",0.7478287841191067,0.7483436202603463,0.6098013823546357,0.7478287841191067,0.7216547281550413,0.7557588166550394,0.7478287841191067,0.7483436202603463,0.7478287841191067,0.7478287841191067,0.7182643713252853,0.7833980912860562,0.14022050645414275,0.3911675960692819,0.6843472924386828,0.8462138346155225,0.0,0.8462138346155225,0.7059359308332205,0.7059359308332205,0.0,0.45569184,0.00017999999999999998,0.033183332284291586
2,"              precision    recall  f1-score   support

     class 0   0.921480  0.913238  0.917341      1118
     class 1   0.717765  0.912568  0.803528       549
     class 2   0.941467  0.857418  0.897479      1557

    accuracy                       0.886166      3224
   macro avg   0.860237  0.894408  0.872783      3224
weighted avg   0.896443  0.886166  0.888368      3224
","[[1021   59   38]
 [   3  501   45]
 [  84  138 1335]]",0.886166253101737,0.8944081142100443,0.8197539334873356,0.886166253101737,0.8727826603449075,0.8883680588186725,0.886166253101737,0.8944081142100443,0.886166253101737,0.886166253101737,0.8602373473697466,0.8964428358705961,0.08564795453694561,0.19188880939600517,0.3747711658917844,0.5167288374529708,0.0,0.5167288374529708,0.3916485966183245,0.3916485966183245,0.0,0.26656076,0.00023999999999999998,0.0504456639289856
3,"              precision    recall  f1-score   support

     class 0   0.938830  0.947227  0.943010      1118
     class 1   0.780303  0.938069  0.851944       549
     class 2   0.961699  0.886962  0.922820      1557

    accuracy                       0.916563      3224
   macro avg   0.893611  0.924086  0.905924      3224
weighted avg   0.922880  0.916563  0.917752      3224
","[[1059   36   23]
 [   2  515   32]
 [  67  109 1381]]",0.9165632754342432,0.9240861715954217,0.8672881521925422,0.9165632754342432,0.9059244878305505,0.9177520711403647,0.9165632754342432,0.9240861715954217,0.9165632754342432,0.9165632754342432,0.8936106606274922,0.922879548588653,0.04223971958948474,0.13488391061301028,0.2714719568159147,0.35061999338080707,0.0,0.35061999338080707,0.2543081301264465,0.2543081301264465,0.0,0.12054696,0.0003,0.06575592756271362
4,"              precision    recall  f1-score   support

     class 0   0.958258  0.944544  0.951351      1118
     class 1   0.753521  0.974499  0.849881       549
     class 2   0.977337  0.886320  0.929606      1557

    accuracy                       0.921526      3224
   macro avg   0.896372  0.935121  0.910279      3224
weighted avg   0.932608  0.921526  0.923571      3224
","[[1056   43   19]
 [   1  535   13]
 [  45  132 1380]]",0.9215260545905707,0.9351209211251215,0.8759220221403965,0.9215260545905707,0.9102793790322935,0.9235706673481204,0.9215260545905707,0.9351209211251215,0.9215260545905707,0.9215260545905707,0.8963719834969295,0.932608282575483,0.02015132088498773,0.12451179869269358,0.25042178808579973,0.2778638032196448,0.0,0.2778638032196448,0.18509942192273834,0.18509942192273834,0.0,0.19191757,0.0003,0.08141440153121948
5,"              precision    recall  f1-score   support

     class 0   0.950045  0.952594  0.951318      1118
     class 1   0.778932  0.956284  0.858545       549
     class 2   0.975507  0.895311  0.933691      1557

    accuracy                       0.925558      3224
   macro avg   0.901495  0.934730  0.914518      3224
weighted avg   0.933204  0.925558  0.927007      3224
","[[1065   41   12]
 [   1  525   23]
 [  55  108 1394]]",0.9255583126550868,0.9347298557277424,0.8817950542926059,0.9255583126550868,0.9145175569858505,0.9270068809215907,0.9255583126550868,0.9347298557277424,0.9255583126550868,0.9255583126550868,0.9014945671901691,0.9332035787425607,0.009045580298020281,0.11292477826210975,0.22829949866594068,0.2360679243669744,0.0,0.2360679243669744,0.1663341858269026,0.1663341858269026,0.0,0.087407015,0.0002996528771620249,0.09860583543777465
6,"              precision    recall  f1-score   support

     class 0   0.953737  0.958855  0.956289      1118
     class 1   0.823438  0.959927  0.886459       549
     class 2   0.971918  0.911368  0.940670      1557

    accuracy                       0.936104      3224
   macro avg   0.916364  0.943383  0.927806      3224
weighted avg   0.940329  0.936104  0.936855      3224
","[[1072   25   21]
 [   2  527   20]
 [  50   88 1419]]",0.9361042183622829,0.9433834180197498,0.8980273804676335,0.9361042183622829,0.9278059254503296,0.9368547492380267,0.9361042183622829,0.9433834180197498,0.9361042183622829,0.9361042183622829,0.9163639876744828,0.9403290306974054,0.010155859654045186,0.10133857249179466,0.20472311333868864,0.2137922087707371,0.0,0.2137922087707371,0.15528878150507808,0.15528878150507808,0.0,0.08719746,0.00029861319979567375,0.1149532159169515
7,"              precision    recall  f1-score   support

     class 0   0.947415  0.966905  0.957061      1118
     class 1   0.829421  0.965392  0.892256       549
     class 2   0.975069  0.904303  0.938354      1557

    accuracy                       0.936414      3224
   macro avg   0.917302  0.945533  0.929223      3224
weighted avg   0.940678  0.936414  0.936991      3224
","[[1081   18   19]
 [   2  530   17]
 [  58   91 1408]]",0.9364143920595533,0.94553331868082,0.8986228680807293,0.9364143920595533,0.9292234735329622,0.9369910923545949,0.9364143920595533,0.94553331868082,0.9364143920595533,0.9364143920595533,0.9173015903283819,0.9406775445229733,0.008786533778875647,0.09410799938018752,0.18634496210785814,0.19918524039216715,0.0,0.19918524039216715,0.13836156525455104,0.13836156525455104,0.0,0.07470174,0.00029688603310456727,0.13101298411687215
8,"              precision    recall  f1-score   support

     class 0   0.945709  0.966011  0.955752      1118
     class 1   0.818043  0.974499  0.889443       549
     class 2   0.982493  0.901092  0.940034      1557

    accuracy                       0.936104      3224
   macro avg   0.915415  0.947201  0.928410      3224
weighted avg   0.941734  0.936104  0.936870      3224
","[[1080   25   13]
 [   2  535   12]
 [  60   94 1403]]",0.9361042183622829,0.9472005553313855,0.8983708896954206,0.9361042183622829,0.9284095907486735,0.9368695327719739,0.9361042183622829,0.9472005553313855,0.9361042183622829,0.9361042183622829,0.9154150308720027,0.9417338953035782,0.007307334384084326,0.0994977636812456,0.2010370486359749,0.19380763439214824,0.0,0.19380763439214824,0.13499157146240273,0.13499157146240273,0.0,0.07137365,0.0002944797916712104,0.14776600201924642
9,"              precision    recall  f1-score   support

     class 0   0.946864  0.972272  0.959400      1118
     class 1   0.884746  0.950820  0.916594       549
     class 2   0.972409  0.928067  0.949721      1557

    accuracy                       0.947270      3224
   macro avg   0.934673  0.950386  0.941905      3224
weighted avg   0.948623  0.947270  0.947436      3224
","[[1087   12   19]
 [   5  522   22]
 [  56   56 1445]]",0.9472704714640199,0.9503861271274484,0.91532959478457,0.9472704714640199,0.9419046656471419,0.947436079290858,0.9472704714640199,0.9503861271274484,0.9472704714640199,0.9472704714640199,0.9346730087654199,0.9486229994360986,0.007325786607610091,0.08292333627504102,0.17110518836375668,0.17767785907768036,0.0,0.17767785907768036,0.12590234524880847,0.12590234524880847,0.0,0.065926366,0.0002914061984619919,0.16351144711176555
