direction,model,seed,method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
2025_2026_to_2021_2022,LSTM,2026,M0_equal,0.0,791,all target parcels,0.7701077395454368,0.3199540503284001,0.5204365704239214,0.7597977243994943,19.4551201011378
2025_2026_to_2021_2022,LSTM,2026,M2_source_frozen_one_se,0.5,791,all target parcels,0.7915014078360398,0.31030045575831666,0.5102985382276907,0.7800252844500632,16.73981204954348
