d0,mean_brier,se_brier,n,target_fold
0.5,0.18050117242634664,0.01862456232321462,365,0
0.75,0.17925604110829202,0.018948543903437465,365,0
1.0,0.17815939391251032,0.019111789089509,365,0
1.5,0.1769638449374345,0.01924012190580967,365,0
2.0,0.1766027803387452,0.019291296086399137,365,0
3.0,0.1764756701455249,0.019313912490006104,365,0
4.0,0.17646983726576235,0.01931632654175695,365,0
5.0,0.17647105733209265,0.01931663505751118,365,0
6.0,0.17647117024717368,0.019316632601712652,365,0
8.0,0.17647117024717368,0.019316632601712652,365,0
10.0,0.17647117024717368,0.019316632601712652,365,0
12.0,0.17647117024717368,0.019316632601712652,365,0
0.5,0.19017221448453822,0.019042852847395837,364,1
0.75,0.1885374523645153,0.019338704968362395,364,1
1.0,0.18705083560995472,0.019481772878979096,364,1
1.5,0.1855020716631339,0.01960320641513661,364,1
2.0,0.18494923027240073,0.019651059748145922,364,1
3.0,0.18466312920410927,0.019673300527519283,364,1
4.0,0.1846194187465563,0.0196755326429164,364,1
5.0,0.18461777080275724,0.019675903610050775,364,1
6.0,0.1846177133515482,0.01967590480536566,364,1
8.0,0.1846177133515482,0.01967590480536566,364,1
10.0,0.18461771335154822,0.01967590480536566,364,1
12.0,0.1846177133515482,0.01967590480536566,364,1
0.5,0.17655637350392092,0.01766941412401638,384,2
0.75,0.1749539458459064,0.01791107293017212,384,2
1.0,0.17356519275936846,0.01802388162159036,384,2
1.5,0.17202330466767987,0.018121343314364446,384,2
2.0,0.17144920805470623,0.01815622136953307,384,2
3.0,0.17116108159200558,0.018169679930562444,384,2
4.0,0.17111306941889715,0.018171483122434127,384,2
5.0,0.17111123622164218,0.018171843693706047,384,2
6.0,0.17111118176268358,0.018171844750796466,384,2
8.0,0.1711111817626836,0.018171844750796466,384,2
10.0,0.1711111817626836,0.018171844750796466,384,2
12.0,0.17111118176268358,0.018171844750796466,384,2
0.5,0.1536396179536872,0.01638212163596781,365,3
0.75,0.1514739245783234,0.016559545563503614,365,3
1.0,0.1499853105815121,0.01666101588817591,365,3
1.5,0.14834285651906567,0.01672760074695847,365,3
2.0,0.14768982908733366,0.016747781359704412,365,3
3.0,0.14741338833990114,0.016763126265958554,365,3
4.0,0.14735172418028153,0.016763070689866672,365,3
5.0,0.14734818025016244,0.016763139291282383,365,3
6.0,0.14734801004127296,0.01676314262761325,365,3
8.0,0.147348010041273,0.01676314262761325,365,3
10.0,0.147348010041273,0.01676314262761325,365,3
12.0,0.14734801004127296,0.01676314262761325,365,3
0.5,0.17934707778923042,0.018771933733404148,342,4
0.75,0.17780252220936718,0.019083694059119673,342,4
1.0,0.1763484146527361,0.019245167643394925,342,4
1.5,0.17445754375967903,0.019370487322245108,342,4
2.0,0.17378732008804187,0.019422809638947953,342,4
3.0,0.17348463370236317,0.019446895554572043,342,4
4.0,0.17342880316457435,0.019449369826841666,342,4
5.0,0.1734267056893583,0.019449796387938832,342,4
6.0,0.1734266445424575,0.01944979765479146,342,4
8.0,0.17342664454245746,0.01944979765479146,342,4
10.0,0.1734266445424575,0.01944979765479146,342,4
12.0,0.1734266445424575,0.01944979765479146,342,4
