method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
M0_equal,0.0,791,all spatial OOF parcels,0.9861829972453325,0.03470837105036577,0.10596739127968607,0.9873577749683944,19.4551201011378
M2_linear_one_se_crossfit,,791,all spatial OOF parcels,0.987666145108935,0.03085200703612678,0.09578230219758233,0.988621997471555,16.73981204954348
