epoch,report,confusion_matrix,accuracy,balanced_accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,ECE,Brier,NLL,Entropy,Epistemic,Aleatoric,train_loss,train_ce_loss,train_parcel_loss,test_loss,learning_rate,time
0,"              precision    recall  f1-score   support

     class 0   0.494939  0.512042  0.503345       955
     class 1   0.214286  0.536765  0.306294       408
     class 2   0.683721  0.341331  0.455343      1292

    accuracy                       0.432768      2655
   macro avg   0.464315  0.463379  0.421661      2655
weighted avg   0.543677  0.432768  0.449705      2655
","[[489 338 128]
 [113 219  76]
 [386 465 441]]",0.4327683615819209,0.463379286682984,0.17645915106147692,0.4327683615819209,0.4216607876505565,0.4497047820076232,0.4327683615819209,0.463379286682984,0.4327683615819209,0.4327683615819209,0.4643153052577777,0.5436772193362032,0.05721294519919483,0.6508422111456712,1.0804634620604858,1.0060277086778366,0.0,1.0060277086778366,0.8938721358021603,0.8938721358021603,0.0,0.9828017,0.00011999999999999999,0.010948677857716879
1,"              precision    recall  f1-score   support

     class 0   0.743070  0.729843  0.736397       955
     class 1   0.375000  0.654412  0.476786       408
     class 2   0.863682  0.671827  0.755768      1292

    accuracy                       0.690019      2655
   macro avg   0.660584  0.685360  0.656317      2655
weighted avg   0.745201  0.690019  0.705929      2655
","[[697 179  79]
 [ 83 267  58]
 [158 266 868]]",0.6900188323917138,0.6853604406766841,0.5212683098469659,0.6900188323917138,0.6563171202933447,0.7059287052937073,0.6900188323917138,0.6853604406766841,0.6900188323917138,0.6900188323917138,0.6605839848377162,0.7452010595395366,0.13543798549028666,0.4488428704196268,0.7754852770980364,0.9263925028911135,0.0,0.9263925028911135,0.7340159823622885,0.7340159823622885,0.0,0.71425444,0.00017999999999999998,0.02236849069595337
2,"              precision    recall  f1-score   support

     class 0   0.916039  0.891099  0.903397       955
     class 1   0.638182  0.860294  0.732777       408
     class 2   0.937925  0.853715  0.893841      1292

    accuracy                       0.868173      2655
   macro avg   0.830715  0.868370  0.843338      2655
weighted avg   0.883990  0.868173  0.872527      2655
","[[ 851   72   32]
 [  16  351   41]
 [  62  127 1103]]",0.8681732580037664,0.8683695881218291,0.789669079351513,0.8681732580037664,0.8433382708305704,0.872527235090925,0.8681732580037664,0.8683695881218291,0.8681732580037664,0.8681732580037664,0.8307152465317927,0.8839903989005864,0.13231124256935056,0.2210688600564899,0.4207425031303811,0.6322325606688888,0.0,0.6322325606688888,0.487337783922123,0.487337783922123,0.0,0.35021123,0.00023999999999999998,0.03548312187194824
3,"              precision    recall  f1-score   support

     class 0   0.969265  0.924607  0.946409       955
     class 1   0.754032  0.916667  0.827434       408
     class 2   0.952724  0.920279  0.936220      1292

    accuracy                       0.921281      2655
   macro avg   0.892007  0.920518  0.903355      2655
weighted avg   0.928140  0.921281  0.923168      2655
","[[ 883   45   27]
 [   2  374   32]
 [  26   77 1189]]",0.9212806026365349,0.9205175447601656,0.8728540344747626,0.9212806026365349,0.9033545108998359,0.923167901412566,0.9212806026365349,0.9205175447601656,0.9212806026365349,0.9212806026365349,0.8920070538318386,0.9281403664938932,0.06933178069976671,0.13302602450184828,0.25981319105981726,0.4022173661111641,0.0,0.4022173661111641,0.2897750052470195,0.2897750052470195,0.0,0.27157897,0.0003,0.04700934886932373
4,"              precision    recall  f1-score   support

     class 0   0.953368  0.963351  0.958333       955
     class 1   0.790890  0.936275  0.857464       408
     class 2   0.971831  0.907895  0.938776      1292

    accuracy                       0.932203      2655
   macro avg   0.905363  0.935840  0.918191      2655
weighted avg   0.937384  0.932203  0.933315      2655
","[[ 920   25   10]
 [   2  382   24]
 [  43   76 1173]]",0.9322033898305084,0.9358400106621136,0.8906643007388338,0.9322033898305084,0.9181907892225353,0.9333150321514595,0.9322033898305084,0.9358400106621136,0.9322033898305084,0.9322033898305084,0.9053630435714334,0.937384250418081,0.03803299636282358,0.10606828801936115,0.20647847729878369,0.298900357735821,0.0,0.298900357735821,0.20439818444885785,0.20439818444885785,0.0,0.12253276,0.0003,0.05831392606099447
5,"              precision    recall  f1-score   support

     class 0   0.957099  0.981152  0.968976       955
     class 1   0.845815  0.941176  0.890951       408
     class 2   0.976268  0.923375  0.949085      1292

    accuracy                       0.946893      2655
   macro avg   0.926394  0.948568  0.936338      2655
weighted avg   0.949326  0.946893  0.947306      2655
","[[ 937   11    7]
 [   2  384   22]
 [  40   59 1193]]",0.9468926553672317,0.9485676386840215,0.9139418541139084,0.9468926553672317,0.9363375381699323,0.9473063598434291,0.9468926553672317,0.9485676386840215,0.9468926553672317,0.9468926553672317,0.9263941570355932,0.9493261476260827,0.03353656754872729,0.08615128654244052,0.17424215458926529,0.2543831375135879,0.0,0.2543831375135879,0.18012552482040622,0.18012552482040622,0.0,0.10130893,0.0002996528771620249,0.07000576257705689
6,"              precision    recall  f1-score   support

     class 0   0.968750  0.973822  0.971279       955
     class 1   0.846827  0.948529  0.894798       408
     class 2   0.976575  0.935759  0.955731      1292

    accuracy                       0.951412      2655
   macro avg   0.930717  0.952703  0.940603      2655
weighted avg   0.953822  0.951412  0.951960      2655
","[[ 930   15   10]
 [   2  387   19]
 [  28   55 1209]]",0.9514124293785311,0.9527033050751301,0.9211980011379866,0.9514124293785311,0.9406027621752869,0.9519600758180724,0.9514124293785311,0.9527033050751301,0.9514124293785311,0.9514124293785311,0.9307174182141263,0.9538217615827983,0.026428796378176283,0.0790901250954248,0.1604299783847672,0.22500727052710537,0.0,0.22500727052710537,0.16188011290151863,0.16188011290151863,0.0,0.103230745,0.00029861319979567375,0.08135981162389119
7,"              precision    recall  f1-score   support

     class 0   0.968140  0.986387  0.977178       955
     class 1   0.870455  0.938725  0.903302       408
     class 2   0.973430  0.935759  0.954223      1292

    accuracy                       0.954426      2655
   macro avg   0.937341  0.953624  0.944901      2655
weighted avg   0.955703  0.954426  0.954655      2655
","[[ 942    5    8]
 [   0  383   25]
 [  31   52 1209]]",0.9544256120527307,0.9536238128943135,0.9259034335526173,0.9544256120527307,0.9449009610120237,0.9546546622701958,0.9544256120527307,0.9536238128943135,0.9544256120527307,0.9544256120527307,0.9373414236801788,0.955702612504664,0.024283478632577727,0.07543316521508432,0.154549257217837,0.21152480467772117,0.0,0.21152480467772117,0.15212272447121294,0.15212272447121294,0.0,0.11542351,0.00029688603310456727,0.09304948647816975
8,"              precision    recall  f1-score   support

     class 0   0.964213  0.987435  0.975685       955
     class 1   0.891705  0.948529  0.919240       408
     class 2   0.977474  0.940402  0.958580      1292

    accuracy                       0.958569      2655
   macro avg   0.944464  0.958789  0.951168      2655
weighted avg   0.959524  0.958569  0.958687      2655
","[[ 943    5    7]
 [   0  387   21]
 [  35   42 1215]]",0.9585687382297552,0.9587888145062379,0.9325832114306372,0.9585687382297552,0.9511684165519307,0.9586872713789534,0.9585687382297552,0.9587888145062379,0.9585687382297552,0.9585687382297552,0.9444638672136926,0.9595235387618251,0.02115719506344541,0.07061041918056614,0.14699305319642478,0.19139401066235456,0.0,0.19139401066235456,0.1479903387400923,0.1479903387400923,0.0,0.092332356,0.0002944797916712104,0.10581785043080648
9,"              precision    recall  f1-score   support

     class 0   0.974093  0.984293  0.979167       955
     class 1   0.903002  0.958333  0.929845       408
     class 2   0.984885  0.958204  0.971361      1292

    accuracy                       0.967608      2655
   macro avg   0.953993  0.966944  0.960124      2655
weighted avg   0.968420  0.967608  0.967789      2655
","[[ 940   10    5]
 [   3  391   14]
 [  22   32 1238]]",0.9676082862523541,0.9669436204719787,0.9472281915584521,0.9676082862523541,0.9601244689823935,0.9677890478184858,0.9676082862523541,0.9669436204719787,0.9676082862523541,0.9676082862523541,0.9539934065666751,0.9684199518757739,0.023641271583125935,0.05461179999052738,0.11491056453107583,0.1734247526903934,0.0,0.1734247526903934,0.13910998022065887,0.13910998022065887,0.0,0.09075115,0.0002914061984619919,0.11727355321248373
