direction,model,seed,method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
2021_2022_to_2025_2026,VanillaTransformer,2027,M0_equal,0.0,455,all target parcels,0.6872644196265577,0.4161655123692208,0.7160652105783024,0.701098901098901,30.53846153846154
2021_2022_to_2025_2026,VanillaTransformer,2027,M2_source_frozen_one_se,0.5,455,all target parcels,0.7021129482792768,0.405535204453037,0.7071399112432166,0.7186813186813187,27.255108107730358
