d0,mean_brier,se_brier,n,target_fold
0.5,0.17913920843650977,0.01892251467469489,365,0
0.75,0.17815209438215412,0.019259869638368347,365,0
1.0,0.17735190790677335,0.019440545657876777,365,0
1.5,0.17627997601658404,0.01956586235568439,365,0
2.0,0.1759510351650212,0.019611609806707946,365,0
3.0,0.17582280082015286,0.019632099934918136,365,0
4.0,0.17580680796435183,0.019633034271425667,365,0
5.0,0.17580635203626688,0.019633043801976762,365,0
6.0,0.17580643270585725,0.019633041998541313,365,0
8.0,0.17580643270585725,0.019633041998541313,365,0
10.0,0.17580643270585727,0.019633041998541316,365,0
12.0,0.17580643270585725,0.019633041998541313,365,0
0.5,0.18794063575294934,0.019166143270888628,364,1
0.75,0.18675328155747992,0.019482357185557207,364,1
1.0,0.18558075763572607,0.019639125009233125,364,1
1.5,0.18414059767877505,0.019752245014454613,364,1
2.0,0.18361015432332112,0.019794107587350885,364,1
3.0,0.18332557921888964,0.019814485430232967,364,1
4.0,0.18328397908052613,0.01981587280303984,364,1
5.0,0.18328139972879248,0.019815933180891983,364,1
6.0,0.1832813164571965,0.019815934947364663,364,1
8.0,0.1832813164571965,0.019815934947364663,364,1
10.0,0.18328131645719653,0.019815934947364663,364,1
12.0,0.1832813164571965,0.019815934947364663,364,1
0.5,0.17013306292788502,0.017577154802639675,384,2
0.75,0.16905379205189078,0.017835906776243835,384,2
1.0,0.16793910255539704,0.01796198781772928,384,2
1.5,0.16656498813341808,0.018059311673030945,384,2
2.0,0.16605039551669531,0.01808877012894269,384,2
3.0,0.16579522872267016,0.018100201964592347,384,2
4.0,0.16574481716274317,0.018101016625550217,384,2
5.0,0.1657418427196599,0.0181010655561405,384,2
6.0,0.16574176378512623,0.018101067093820408,384,2
8.0,0.16574176378512623,0.018101067093820408,384,2
10.0,0.1657417637851262,0.018101067093820408,384,2
12.0,0.16574176378512623,0.018101067093820408,384,2
0.5,0.1526395548685374,0.01659651679083301,365,3
0.75,0.1507024504846172,0.016788466025977528,365,3
1.0,0.149394409782601,0.016899854123137648,365,3
1.5,0.14791903729175762,0.016971275320347163,365,3
2.0,0.1473372827705614,0.016991335021309322,365,3
3.0,0.1470936378563745,0.017007993184766677,365,3
4.0,0.14703659108303294,0.017008431629043606,365,3
5.0,0.14703314116654512,0.017008469204185115,365,3
6.0,0.1470329774535001,0.017008472471554223,365,3
8.0,0.1470329774535001,0.017008472471554223,365,3
10.0,0.1470329774535001,0.017008472471554223,365,3
12.0,0.1470329774535001,0.017008472471554223,365,3
0.5,0.1776900370811643,0.018967845595601013,342,4
0.75,0.17651276108075115,0.019306550023037918,342,4
1.0,0.17536977430018622,0.01948306879227875,342,4
1.5,0.1736907773955698,0.01959985618917535,342,4
2.0,0.17308324772155767,0.019645362330656217,342,4
3.0,0.1728068143376867,0.019667045818365973,342,4
4.0,0.17274919571946384,0.01966841062828924,342,4
5.0,0.1727457778798497,0.019668472839714065,342,4
6.0,0.1727456892516014,0.019668474716899857,342,4
8.0,0.17274568925160136,0.019668474716899857,342,4
10.0,0.1727456892516014,0.019668474716899857,342,4
12.0,0.1727456892516014,0.019668474716899857,342,4
