direction,model,seed,method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
2021_2022_to_2025_2026,STSMamba,42,M0_equal,0.0,455,all target parcels,0.6559648274363354,0.43284570832332697,0.8744449465634527,0.701098901098901,30.53846153846154
2021_2022_to_2025_2026,STSMamba,42,M2_source_frozen_one_se,0.5,455,all target parcels,0.6547713369445117,0.4348152742667173,0.9069823074404888,0.701098901098901,27.255108107730358
