direction,model,seed,method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
2025_2026_to_2021_2022,LSTM,42,M0_equal,0.0,791,all target parcels,0.8083122031067681,0.28396842489064483,0.47688778453457015,0.7964601769911505,19.4551201011378
2025_2026_to_2021_2022,LSTM,42,M2_source_frozen_one_se,0.5,791,all target parcels,0.807914474419808,0.2769380467232633,0.46890740884257565,0.7964601769911505,16.73981204954348
