d0,mean_brier,se_brier,n,target_fold
0.5,0.03305693088021049,0.008205998404414576,630,0
0.75,0.03252538363801754,0.00828563628380298,630,0
1.0,0.03224751680408852,0.008320825179854932,630,0
1.5,0.03202670071212557,0.00832762966656111,630,0
2.0,0.031973998001678494,0.008329364256351016,630,0
3.0,0.03193685079882763,0.008328834176215112,630,0
4.0,0.03193178311879601,0.008328794761180683,630,0
5.0,0.03193158023335286,0.008328794436108768,630,0
6.0,0.03193158023335286,0.008328794436108768,630,0
8.0,0.03193158023335286,0.008328794436108768,630,0
10.0,0.03193158023335286,0.008328794436108768,630,0
12.0,0.03193158023335286,0.008328794436108768,630,0
0.5,0.021357126646693838,0.006218964475095978,632,1
0.75,0.021188277318760156,0.006374382395565808,632,1
1.0,0.021049445673449987,0.006446190414658745,632,1
1.5,0.02088297472640143,0.006468479905336558,632,1
2.0,0.020814374905869137,0.0064674848883606445,632,1
3.0,0.020778703117131227,0.006466709696839501,632,1
4.0,0.020773570742604615,0.0064666458274028485,632,1
5.0,0.02077336849920401,0.00646664485832517,632,1
6.0,0.020773368499204012,0.00646664485832517,632,1
8.0,0.020773368499204012,0.00646664485832517,632,1
10.0,0.02077336849920401,0.00646664485832517,632,1
12.0,0.020773368499204012,0.00646664485832517,632,1
0.5,0.0352707262475886,0.008882974081594856,582,2
0.75,0.034747546439955486,0.0089433367282409,582,2
1.0,0.03444811994626279,0.008975283082312374,582,2
1.5,0.03420728243678118,0.008985312716112472,582,2
2.0,0.034131117164861974,0.008987210055139288,582,2
3.0,0.03407691510071988,0.008986617502411696,582,2
4.0,0.034071273876745765,0.00898657787090002,582,2
5.0,0.034071054258482565,0.008986577607823796,582,2
6.0,0.034071054258482565,0.008986577607823796,582,2
8.0,0.034071054258482565,0.008986577607823796,582,2
10.0,0.034071054258482565,0.008986577607823796,582,2
12.0,0.034071054258482565,0.008986577607823796,582,2
0.5,0.030366085062284012,0.007830980759566425,658,3
0.75,0.030026148192440483,0.007917555597300084,658,3
1.0,0.029840040900491065,0.007963302005210546,658,3
1.5,0.02967501582706245,0.007974890312409649,658,3
2.0,0.029627002837994885,0.007976614584403815,658,3
3.0,0.02958949904143992,0.007976101276914565,658,3
4.0,0.02958449442112374,0.007976062156285275,658,3
5.0,0.029584300169103704,0.007976061758121334,658,3
6.0,0.029584300169103704,0.007976061758121334,658,3
8.0,0.029584300169103704,0.007976061758121334,658,3
10.0,0.029584300169103704,0.007976061758121334,658,3
12.0,0.029584300169103704,0.007976061758121334,658,3
0.5,0.0348782517837843,0.008493229782386608,662,4
0.75,0.03459209197639082,0.00859458996110598,662,4
1.0,0.03451893943417845,0.00864472586374,662,4
1.5,0.03443006079692986,0.00865917064374477,662,4
2.0,0.03442986804650456,0.008661304861781615,662,4
3.0,0.03443128008001159,0.008661383520376077,662,4
4.0,0.03443102685786846,0.008661384904586402,662,4
5.0,0.03443102685786846,0.008661384904586402,662,4
6.0,0.03443102685786846,0.008661384904586402,662,4
8.0,0.03443102685786846,0.008661384904586402,662,4
10.0,0.03443102685786846,0.008661384904586402,662,4
12.0,0.03443102685786846,0.008661384904586402,662,4
