method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
M0_equal,0.0,791,all spatial OOF parcels,0.9891478377232485,0.028001645516932207,0.08086387511104405,0.9898862199747156,19.4551201011378
M2_linear_one_se_crossfit,,791,all spatial OOF parcels,0.987666145108935,0.025996248430806806,0.07326689330251973,0.988621997471555,16.73981204954348
