d0,mean_brier,se_brier,n,target_fold
0.5,0.028712013624461585,0.007266858496734456,630,0
0.75,0.028359373434271765,0.007359442735448218,630,0
1.0,0.028078123832149745,0.007385001094979469,630,0
1.5,0.02783766239286623,0.007390793818258659,630,0
2.0,0.027799395074288122,0.007391918169585791,630,0
3.0,0.027782504297784436,0.0073918235572642595,630,0
4.0,0.02777992374219141,0.007391815027266481,630,0
5.0,0.027779820082831034,0.00739181518393013,630,0
6.0,0.027779820082831034,0.00739181518393013,630,0
8.0,0.027779820082831034,0.00739181518393013,630,0
10.0,0.027779820082831034,0.00739181518393013,630,0
12.0,0.027779820082831034,0.00739181518393013,630,0
0.5,0.020297910064365696,0.005886628216161632,632,1
0.75,0.020011471441025417,0.00598494492597128,632,1
1.0,0.019768716479029266,0.006016628621957053,632,1
1.5,0.019556433177461988,0.006024731053459618,632,1
2.0,0.01951769596640977,0.006026213241789618,632,1
3.0,0.019498579332033122,0.006026068888317964,632,1
4.0,0.01949585892408551,0.006026053523195827,632,1
5.0,0.019495755592761087,0.00602605348903135,632,1
6.0,0.019495755592761087,0.00602605348903135,632,1
8.0,0.019495755592761087,0.00602605348903135,632,1
10.0,0.019495755592761087,0.00602605348903135,632,1
12.0,0.019495755592761087,0.00602605348903135,632,1
0.5,0.028305662469444184,0.007735029244385928,582,2
0.75,0.02770027404587091,0.007763192612918234,582,2
1.0,0.027255557480754776,0.007754823165987283,582,2
1.5,0.026919507719264137,0.007749796864265705,582,2
2.0,0.026859310801612177,0.007750964055610192,582,2
3.0,0.02682944052503075,0.007750781700906659,582,2
4.0,0.026826504269576442,0.007750772367826543,582,2
5.0,0.02682639206099047,0.007750772519161628,582,2
6.0,0.02682639206099047,0.007750772519161627,582,2
8.0,0.026826392060990467,0.007750772519161628,582,2
10.0,0.02682639206099047,0.007750772519161628,582,2
12.0,0.02682639206099047,0.007750772519161627,582,2
0.5,0.02402940267398691,0.0067606810311871745,658,3
0.75,0.02378303579280484,0.006841361155002957,658,3
1.0,0.02354927965628998,0.006870413660773015,658,3
1.5,0.02338541872514606,0.006879293791912786,658,3
2.0,0.023335324302534738,0.006879035003970435,658,3
3.0,0.02331736939565454,0.006878932732284443,658,3
4.0,0.023314730089543184,0.0068789226569752355,658,3
5.0,0.02331463084121942,0.006878922713230186,658,3
6.0,0.02331463084121942,0.006878922713230186,658,3
8.0,0.02331463084121942,0.006878922713230186,658,3
10.0,0.02331463084121942,0.006878922713230186,658,3
12.0,0.02331463084121942,0.006878922713230186,658,3
0.5,0.02877649512731561,0.007500433592266788,662,4
0.75,0.0284909919192188,0.007578190757336221,662,4
1.0,0.028325063796653453,0.007603129068938695,662,4
1.5,0.02815094625546193,0.007608711433990675,662,4
2.0,0.028140463922034575,0.007609946706010329,662,4
3.0,0.028141189690952195,0.007610044972266883,662,4
4.0,0.02814094078766237,0.007610046224692473,662,4
5.0,0.02814094078766237,0.007610046224692473,662,4
6.0,0.02814094078766237,0.007610046224692473,662,4
8.0,0.02814094078766237,0.007610046224692473,662,4
10.0,0.02814094078766237,0.007610046224692473,662,4
12.0,0.02814094078766237,0.007610046224692473,662,4
