epoch,report,confusion_matrix,accuracy,balanced_accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,ECE,Brier,NLL,Entropy,Epistemic,Aleatoric,train_loss,test_loss
0,"              precision    recall  f1-score   support

     class 0   0.979464  0.981216  0.980340      1118
     class 1   0.958559  0.969035  0.963768       549
     class 2   0.978050  0.973025  0.975531      1557

    accuracy                       0.975186      3224
   macro avg   0.972024  0.974425  0.973213      3224
weighted avg   0.975222  0.975186  0.975196      3224
","[[1097    4   17]
 [   0  532   17]
 [  23   19 1515]]",0.9751861042183623,0.9744253715030239,0.9598601079942379,0.9751861042183623,0.9732129782461207,0.9751955586174832,0.9751861042183623,0.9744253715030239,0.9751861042183623,0.9751861042183623,0.97202439978021,0.9752215021457078,0.014435907477536963,0.03854911668870434,0.08448236878743387,0.02858821134315268,0.0,0.02858821134315268,,0.0004938387428410351
