direction,model,seed,method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
2021_2022_to_2025_2026,STSMamba,2026,M0_equal,0.0,455,all target parcels,0.6681299024265991,0.39525856763926986,0.8061908700686624,0.7208791208791209,30.53846153846154
2021_2022_to_2025_2026,STSMamba,2026,M2_source_frozen_one_se,0.5,455,all target parcels,0.672892895780743,0.39946841390031496,0.835850689887012,0.7274725274725274,27.255108107730358
