direction,model,seed,method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
2021_2022_to_2025_2026,TempCNN,2027,M0_equal,0.0,455,all target parcels,0.694999332632217,0.3438050609734239,0.6239916005357952,0.7450549450549451,30.53846153846154
2021_2022_to_2025_2026,TempCNN,2027,M2_source_frozen_one_se,0.5,455,all target parcels,0.7056815936747513,0.3408480352511531,0.6236027445036094,0.7516483516483516,27.255108107730358
