d0,mean_brier,se_brier,n,target_fold
0.5,0.19994681402869663,0.016540452695174516,365,0
0.75,0.1976810712410065,0.01676459766646209,365,0
1.0,0.196315961449244,0.016909134724799223,365,0
1.5,0.1949693089267722,0.01702948803918806,365,0
2.0,0.19460043573177854,0.01708216235511345,365,0
3.0,0.19446513830958478,0.01711510109047708,365,0
4.0,0.1944304532288887,0.017117855164915183,365,0
5.0,0.19443232735121593,0.017118243670831066,365,0
6.0,0.19443274470301788,0.017118234461405504,365,0
8.0,0.19443274470301788,0.0171182344614055,365,0
10.0,0.1944327447030179,0.0171182344614055,365,0
12.0,0.19443274470301788,0.017118234461405504,365,0
0.5,0.2060861906606334,0.017118482720221352,364,1
0.75,0.20379667582448244,0.017334046266373866,364,1
1.0,0.20214902647645988,0.017464545939828012,364,1
1.5,0.20043434925733863,0.017579565081779776,364,1
2.0,0.19986398210232478,0.017633173270852717,364,1
3.0,0.19958532293959136,0.01766842023296051,364,1
4.0,0.19955873595149917,0.017673798013516265,364,1
5.0,0.19955927311359867,0.01767430000105716,364,1
6.0,0.1995596202618075,0.017674292607583617,364,1
8.0,0.1995596202618075,0.017674292607583617,364,1
10.0,0.1995596202618075,0.017674292607583617,364,1
12.0,0.1995596202618075,0.017674292607583617,364,1
0.5,0.18691618121122774,0.015188643775253296,384,2
0.75,0.1848126272117092,0.01536463407364596,384,2
1.0,0.18335449262356418,0.015470136549591004,384,2
1.5,0.181920730138622,0.015577040698024262,384,2
2.0,0.18142463052225014,0.015613600031350282,384,2
3.0,0.18120226777916848,0.01563604922749453,384,2
4.0,0.18115838758167055,0.015640408608066505,384,2
5.0,0.18115840876598935,0.015640913187311496,384,2
6.0,0.18115873783356237,0.015640906692138697,384,2
8.0,0.18115873783356232,0.015640906692138697,384,2
10.0,0.18115873783356237,0.015640906692138697,384,2
12.0,0.18115873783356237,0.015640906692138697,384,2
0.5,0.17330759920669733,0.01530640292852402,365,3
0.75,0.17067278987261197,0.01546697146554824,365,3
1.0,0.1690013777376286,0.01556735583203171,365,3
1.5,0.16743311601319305,0.015652731769228875,365,3
2.0,0.1669782116267659,0.015691754134055973,365,3
3.0,0.1667939377513205,0.015724176070037815,365,3
4.0,0.16673519532638598,0.015726422847982258,365,3
5.0,0.1667326778851361,0.015726542170988417,365,3
6.0,0.166732606730452,0.01572654389750369,365,3
8.0,0.166732606730452,0.01572654389750369,365,3
10.0,0.166732606730452,0.01572654389750369,365,3
12.0,0.166732606730452,0.01572654389750369,365,3
0.5,0.19869319889131787,0.01673589864379036,342,4
0.75,0.19642850985330212,0.016990375814880457,342,4
1.0,0.1948075646765227,0.017135074472407467,342,4
1.5,0.1929742997069452,0.01725662303173568,342,4
2.0,0.19243850449391708,0.01731631367373037,342,4
3.0,0.19221670550903125,0.01735661006551664,342,4
4.0,0.19216615268728354,0.01736202175426405,342,4
5.0,0.19216612232702612,0.017362596643041784,342,4
6.0,0.1921664918064063,0.017362588577268523,342,4
8.0,0.1921664918064063,0.017362588577268523,342,4
10.0,0.19216649180640633,0.017362588577268523,342,4
12.0,0.1921664918064063,0.017362588577268523,342,4
