epoch,report,confusion_matrix,accuracy,balanced_accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,ECE,Brier,NLL,Entropy,Epistemic,Aleatoric,train_loss,test_loss
0,"              precision    recall  f1-score   support

     class 0   0.987539  0.995812  0.991658       955
     class 1   0.985037  0.968137  0.976514       408
     class 2   0.986832  0.986068  0.986450      1292

    accuracy                       0.986817      2655
   macro avg   0.986469  0.983339  0.984874      2655
weighted avg   0.986810  0.986817  0.986796      2655
","[[ 951    0    4]
 [   0  395   13]
 [  12    6 1274]]",0.9868173258003766,0.9833389615605589,0.9783783720897766,0.9868173258003766,0.9848740188794759,0.9867963814601854,0.9868173258003766,0.9833389615605589,0.9868173258003766,0.9868173258003766,0.9864694201797685,0.9868104641175716,0.008924514064337159,0.02049424714589994,0.044787930930582545,0.01633277137424246,0.0,0.01633277137424246,,0.0433475635945797
