d0,mean_brier,se_brier,n,target_fold
0.5,0.1655522731698189,0.01823314399722368,365,0
0.75,0.16486160362880814,0.018402533366441164,365,0
1.0,0.16434910810897402,0.018504018364762658,365,0
1.5,0.1638221406035631,0.018588815380471736,365,0
2.0,0.16355290584513282,0.01861786147807572,365,0
3.0,0.16343545976302815,0.018638922551757208,365,0
4.0,0.1634139815719962,0.018638780420880054,365,0
5.0,0.16340459791535192,0.018637562052555578,365,0
6.0,0.1634045757484818,0.01863756256238548,365,0
8.0,0.1634045757484818,0.01863756256238548,365,0
10.0,0.1634045757484818,0.01863756256238548,365,0
12.0,0.1634045757484818,0.01863756256238548,365,0
0.5,0.1743387043954535,0.01889580218915286,364,1
0.75,0.17409583328676534,0.019090274113120715,364,1
1.0,0.17368285314290935,0.019203771716324192,364,1
1.5,0.17293806388972463,0.019287648177612214,364,1
2.0,0.17249161662206908,0.01931091884001618,364,1
3.0,0.17209490485148468,0.01930812440671482,364,1
4.0,0.17198367989872673,0.01929864966969699,364,1
5.0,0.17197315262683383,0.0192974232765664,364,1
6.0,0.17197309967730684,0.019297424528541357,364,1
8.0,0.17197309967730684,0.019297424528541357,364,1
10.0,0.17197309967730684,0.019297424528541357,364,1
12.0,0.17197309967730684,0.019297424528541357,364,1
0.5,0.16369074336781356,0.017620586071366462,384,2
0.75,0.1628369098177891,0.017742332750909914,384,2
1.0,0.1621204691628151,0.017809245926300992,384,2
1.5,0.16138991725888088,0.01787216465611234,384,2
2.0,0.16094879101810314,0.017884585773008603,384,2
3.0,0.16062581908980428,0.017879590418037588,384,2
4.0,0.16054073635090618,0.017872960741211048,384,2
5.0,0.16053116264476933,0.01787178559378135,384,2
6.0,0.16053111245303023,0.01787178672440138,384,2
8.0,0.1605311124530302,0.017871786724401376,384,2
10.0,0.16053111245303023,0.01787178672440138,384,2
12.0,0.16053111245303023,0.01787178672440138,384,2
0.5,0.13926991135770056,0.016679664579076547,365,3
0.75,0.1384587991512459,0.01682181885427225,365,3
1.0,0.13788839658378446,0.016914930298549187,365,3
1.5,0.13732746116895378,0.016995581174086952,365,3
2.0,0.13703187992968127,0.017018321033327975,365,3
3.0,0.13681723605702661,0.01702745408053893,365,3
4.0,0.13675298097863772,0.01702421715534554,365,3
5.0,0.1367520510486095,0.017024237987113836,365,3
6.0,0.13675202041101983,0.017024238635553066,365,3
8.0,0.1367520204110198,0.017024238635553066,365,3
10.0,0.1367520204110198,0.017024238635553066,365,3
12.0,0.13675202041101983,0.017024238635553066,365,3
0.5,0.1627817205558128,0.0181117066043687,342,4
0.75,0.16205021427719232,0.018283978573979804,342,4
1.0,0.16135541045301227,0.018368254249306902,342,4
1.5,0.16034209091679724,0.01842526288261146,342,4
2.0,0.15992119760661186,0.01844808106923362,342,4
3.0,0.1595902876567342,0.018447094588769638,342,4
4.0,0.15949078856576038,0.018439406597710043,342,4
5.0,0.15947980153919017,0.018437973747641404,342,4
6.0,0.15947974518355326,0.018437975120258705,342,4
8.0,0.15947974518355326,0.018437975120258705,342,4
10.0,0.15947974518355323,0.0184379751202587,342,4
12.0,0.15947974518355326,0.018437975120258705,342,4
