direction,model,seed,method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
2025_2026_to_2021_2022,TempCNN,2027,M0_equal,0.0,791,all target parcels,0.5749068805063093,0.5536231455319897,0.9210664663314283,0.5891276864728192,19.4551201011378
2025_2026_to_2021_2022,TempCNN,2027,M2_source_frozen_one_se,0.5,791,all target parcels,0.5728985935727194,0.5491830134382732,0.9127819365148067,0.5853350189633375,16.73981204954348
