method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
M0_equal,0.0,791,all spatial OOF parcels,0.984698348818343,0.03545151176589961,0.10835541476246377,0.9860935524652339,19.4551201011378
M2_linear_one_se_crossfit,,791,all spatial OOF parcels,0.984698348818343,0.03160035159394441,0.09798387610920947,0.9860935524652339,16.73981204954348
