d0,mean_brier,se_brier,n,target_fold
0.5,0.1876513874220812,0.01938719758545696,365,0
0.75,0.18698235460528126,0.019572583910604312,365,0
1.0,0.18626203007148878,0.01966815027390498,365,0
1.5,0.18540359560789232,0.019742020733739155,365,0
2.0,0.18501336665589105,0.019770420465976647,365,0
3.0,0.18479311104679808,0.01978773897360582,365,0
4.0,0.18476230433041405,0.019789577424721747,365,0
5.0,0.18476297796938745,0.019790311564383125,365,0
6.0,0.18476294518360006,0.01979031207077488,365,0
8.0,0.18476294518360006,0.01979031207077488,365,0
10.0,0.18476294518360006,0.01979031207077488,365,0
12.0,0.18476294518360006,0.01979031207077488,365,0
0.5,0.18932952353337595,0.0192966292192563,364,1
0.75,0.18861555050104428,0.01947040382541022,364,1
1.0,0.1878891183218417,0.019563389061814717,364,1
1.5,0.18685525481571308,0.019629373093918975,364,1
2.0,0.18641437738471175,0.019656653368219833,364,1
3.0,0.18621998760413852,0.019676781512252908,364,1
4.0,0.18620202595260377,0.019679794052760012,364,1
5.0,0.18620218652858037,0.019680530550289364,364,1
6.0,0.18620215021897565,0.019680531157435115,364,1
8.0,0.18620215021897565,0.019680531157435115,364,1
10.0,0.18620215021897565,0.019680531157435115,364,1
12.0,0.18620215021897565,0.019680531157435115,364,1
0.5,0.18503924757232762,0.018128739497089357,384,2
0.75,0.184113244879251,0.018243767622871637,384,2
1.0,0.1834294935487685,0.018308512684862766,384,2
1.5,0.18252529452397878,0.018371997417153094,384,2
2.0,0.18204999736288016,0.018393174464644127,384,2
3.0,0.1817818873788011,0.018407660563678718,384,2
4.0,0.1817280269178215,0.018409073701398417,384,2
5.0,0.181729600603712,0.018409764764776262,384,2
6.0,0.18172956618523253,0.01840976532606592,384,2
8.0,0.18172956618523253,0.018409765326065915,384,2
10.0,0.18172956618523253,0.018409765326065915,384,2
12.0,0.18172956618523253,0.01840976532606592,384,2
0.5,0.14450961542524576,0.017480443874979924,365,3
0.75,0.14419565826362687,0.017669713598255057,365,3
1.0,0.14370144822393136,0.01776515960596138,365,3
1.5,0.14304779472361584,0.017830808256681197,365,3
2.0,0.14265457430400483,0.017844922981494232,365,3
3.0,0.1424463493999004,0.017855935710221867,365,3
4.0,0.14238580586168945,0.01785372130210122,365,3
5.0,0.14238335928129864,0.0178537268598449,365,3
6.0,0.14238335585695971,0.01785372693377732,365,3
8.0,0.14238335585695971,0.01785372693377732,365,3
10.0,0.14238335585695971,0.01785372693377732,365,3
12.0,0.14238335585695971,0.01785372693377732,365,3
0.5,0.1806842127402896,0.018764298238891367,342,4
0.75,0.1797270021218245,0.018929814264665005,342,4
1.0,0.17876644373189435,0.019003571098467016,342,4
1.5,0.17748357351951452,0.019051341240922514,342,4
2.0,0.17690451281706066,0.019071664738936213,342,4
3.0,0.17660012566681674,0.019084434888546616,342,4
4.0,0.17654402015399748,0.01908613887669047,342,4
5.0,0.1765440353795531,0.0190870023283636,342,4
6.0,0.17654399673424281,0.019087002980301193,342,4
8.0,0.17654399673424281,0.019087002980301193,342,4
10.0,0.17654399673424281,0.019087002980301193,342,4
12.0,0.17654399673424281,0.019087002980301193,342,4
