direction,model,seed,method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
2021_2022_to_2025_2026,VanillaTransformer,2026,M0_equal,0.0,455,all target parcels,0.6775295130972285,0.3555313193484177,0.6524249187833991,0.7186813186813187,30.53846153846154
2021_2022_to_2025_2026,VanillaTransformer,2026,M2_source_frozen_one_se,0.5,455,all target parcels,0.6931601997172926,0.3538679797106634,0.6609135399239483,0.7362637362637363,27.255108107730358
