epoch,report,confusion_matrix,accuracy,balanced_accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,ECE,Brier,NLL,Entropy,Epistemic,Aleatoric,train_loss,train_ce_loss,train_parcel_loss,test_loss,learning_rate,time
0,"              precision    recall  f1-score   support

     class 0   0.710130  0.486598  0.577488      1455
     class 1   0.203060  0.333333  0.252377       438
     class 2   0.271137  0.365422  0.311297       509

    accuracy                       0.432973      2402
   macro avg   0.394776  0.395118  0.380387      2402
weighted avg   0.524641  0.432973  0.461797      2402
","[[708 395 352]
 [144 146 148]
 [145 178 186]]",0.43297252289758537,0.39511788944474824,0.10488709183602285,0.43297252289758537,0.3803872242886431,0.4617968200923124,0.43297252289758537,0.39511788944474824,0.43297252289758537,0.43297252289758537,0.39477574089923534,0.5246414072556368,0.057625219331545366,0.6473848125566283,1.0747611795152456,1.0051457760996247,0.0,1.0051457760996247,0.7590871747334799,0.7590871747334799,0.0,0.9976586,0.00011999999999999999,0.011863307158152262
1,"              precision    recall  f1-score   support

     class 0   0.883784  0.674227  0.764912      1455
     class 1   0.392442  0.616438  0.479574       438
     class 2   0.413907  0.491159  0.449236       509

    accuracy                       0.624896      2402
   macro avg   0.563378  0.593941  0.564574      2402
weighted avg   0.694619  0.624896  0.645987      2402
","[[981 232 242]
 [ 56 270 112]
 [ 73 186 250]]",0.6248959200666112,0.5939414319493388,0.3896390463690016,0.6248959200666112,0.5645740970834764,0.6459874813572724,0.6248959200666112,0.5939414319493388,0.6248959200666112,0.6248959200666112,0.5633776430057039,0.6946185463098027,0.08430056010401357,0.5091839335132488,0.868357092001957,0.9355953990552903,0.0,0.9355953990552903,0.6611694637934367,0.6611694637934367,0.0,0.84251606,0.00017999999999999998,0.02424147923787435
2,"              precision    recall  f1-score   support

     class 0   0.948512  0.810309  0.873981      1455
     class 1   0.525338  0.710046  0.603883       438
     class 2   0.488536  0.544204  0.514870       509

    accuracy                       0.735637      2402
   macro avg   0.654129  0.688186  0.664245      2402
weighted avg   0.773875  0.735637  0.748631      2402
","[[1179   79  197]
 [  34  311   93]
 [  30  202  277]]",0.7356369691923397,0.6881864208837882,0.5531182430254838,0.7356369691923397,0.6642447033618383,0.7486310162835871,0.7356369691923397,0.6881864208837882,0.7356369691923397,0.7356369691923397,0.6541285527888281,0.7738748330642315,0.08148731996610001,0.38947698738906644,0.687760766383173,0.7596621406374288,0.0,0.7596621406374288,0.536853049993515,0.536853049993515,0.0,0.61474365,0.00023999999999999998,0.03640893300374349
3,"              precision    recall  f1-score   support

     class 0   0.955469  0.840550  0.894333      1455
     class 1   0.598148  0.737443  0.660532       438
     class 2   0.546392  0.624754  0.582951       509

    accuracy                       0.776020      2402
   macro avg   0.700003  0.734249  0.712605      2402
weighted avg   0.803626  0.776020  0.785716      2402
","[[1223   51  181]
 [  32  323   83]
 [  25  166  318]]",0.7760199833472107,0.7342490569951144,0.6170405453221062,0.7760199833472107,0.7126052806684218,0.7857157659970893,0.7760199833472107,0.7342490569951144,0.7760199833472107,0.7760199833472107,0.7000028835751558,0.8036258626980618,0.04938619750302095,0.3276862562312935,0.587282098626971,0.6426604748460142,0.0,0.6426604748460142,0.43824670751889544,0.43824670751889544,0.0,0.5140373,0.0003,0.04890158971150716
4,"              precision    recall  f1-score   support

     class 0   0.960094  0.843299  0.897914      1455
     class 1   0.640927  0.757991  0.694561       438
     class 2   0.575908  0.685658  0.626009       509

    accuracy                       0.794338      2402
   macro avg   0.725643  0.762316  0.739495      2402
weighted avg   0.820483  0.794338  0.803215      2402
","[[1227   47  181]
 [  30  332   76]
 [  21  139  349]]",0.794338051623647,0.7623159966312413,0.6483950342185674,0.794338051623647,0.7394946726227825,0.8032146381584898,0.794338051623647,0.7623159966312413,0.794338051623647,0.794338051623647,0.7256427094664439,0.8204827028062232,0.03572208013913119,0.3082889824856184,0.5680241120216405,0.559024505960363,0.0,0.559024505960363,0.3866286647319794,0.3866286647319794,0.0,0.5323426,0.0003,0.061693052450815834
5,"              precision    recall  f1-score   support

     class 0   0.957014  0.872165  0.912621      1455
     class 1   0.661088  0.721461  0.689956       438
     class 2   0.602007  0.707269  0.650407       509

    accuracy                       0.809742      2402
   macro avg   0.740036  0.766965  0.750995      2402
weighted avg   0.827824  0.809742  0.816454      2402
","[[1269   39  147]
 [  31  316   91]
 [  26  123  360]]",0.8097418817651957,0.7669650969581691,0.6700120966966158,0.8097418817651957,0.7509947317220237,0.8164537308915296,0.8097418817651957,0.7669650969581691,0.8097418817651957,0.8097418817651957,0.7400360432442102,0.8278237473643401,0.02855202595853214,0.2830680548202071,0.5216816388385099,0.507325978123324,0.0,0.507325978123324,0.3608048144976298,0.3608048144976298,0.0,0.4514539,0.0002996528771620249,0.07402058839797973
6,"              precision    recall  f1-score   support

     class 0   0.947717  0.884536  0.915037      1455
     class 1   0.696653  0.760274  0.727074       438
     class 2   0.648410  0.721022  0.682791       509

    accuracy                       0.827227      2402
   macro avg   0.764260  0.788611  0.774967      2402
weighted avg   0.838511  0.827227  0.831548      2402
","[[1287   37  131]
 [  37  333   68]
 [  34  108  367]]",0.8272273105745213,0.7886105553596438,0.6975872019648959,0.8272273105745213,0.7749674200599183,0.8315479978122186,0.8272273105745213,0.7886105553596438,0.8272273105745213,0.8272273105745213,0.7642599482935303,0.8385108653973202,0.019781252698141905,0.2580650295031426,0.48451153418470866,0.4699921118430443,0.0,0.4699921118430443,0.3395050231615702,0.3395050231615702,0.0,0.42484722,0.00029861319979567375,0.08822399775187174
7,"              precision    recall  f1-score   support

     class 0   0.948942  0.894158  0.920736      1455
     class 1   0.715203  0.762557  0.738122       438
     class 2   0.657801  0.728880  0.691519       509

    accuracy                       0.835137      2402
   macro avg   0.773982  0.795198  0.783459      2402
weighted avg   0.844626  0.835137  0.838864      2402
","[[1301   29  125]
 [  36  334   68]
 [  34  104  371]]",0.8351373855120733,0.7951984367992896,0.7102830581476417,0.8351373855120733,0.7834588916401284,0.8388640196187106,0.8351373855120733,0.7951984367992896,0.8351373855120733,0.8351373855120733,0.7739824074634392,0.844625804481945,0.01490900796138529,0.24529622254683028,0.45934000101794775,0.44918311472827244,0.0,0.44918311472827244,0.32913481613000234,0.32913481613000234,0.0,0.33124048,0.00029688603310456727,0.10221517086029053
8,"              precision    recall  f1-score   support

     class 0   0.954982  0.889347  0.920996      1455
     class 1   0.741648  0.760274  0.750846       438
     class 2   0.657191  0.772102  0.710027       509

    accuracy                       0.840966      2402
   macro avg   0.784607  0.807241  0.793956      2402
weighted avg   0.852977  0.840966  0.845264      2402
","[[1294   31  130]
 [  30  333   75]
 [  31   85  393]]",0.8409658617818485,0.807241070913579,0.721700254926017,0.8409658617818485,0.7939563627796878,0.845263932387456,0.8409658617818485,0.807241070913579,0.8409658617818485,0.8409658617818485,0.7846067640570783,0.8529767107620398,0.027385064632641867,0.24449146025513901,0.45621503331436736,0.4513077856352501,0.0,0.4513077856352501,0.3315254698197047,0.3315254698197047,0.0,0.36909193,0.0002944797916712104,0.11465191841125488
9,"              precision    recall  f1-score   support

     class 0   0.957831  0.874227  0.914121      1455
     class 1   0.695312  0.812785  0.749474       438
     class 2   0.658363  0.726916  0.690943       509

    accuracy                       0.831807      2402
   macro avg   0.770502  0.804643  0.784846      2402
weighted avg   0.846502  0.831807  0.836805      2402
","[[1272   43  140]
 [  30  356   52]
 [  26  113  370]]",0.8318068276436303,0.804642570960083,0.7083277978990397,0.8318068276436303,0.7848460599218686,0.8368052436312983,0.8318068276436303,0.804642570960083,0.8318068276436303,0.8318068276436303,0.7705022715416826,0.8465021710570729,0.03595065578099134,0.261988957424507,0.5079026219321331,0.42749185472026663,0.0,0.42749185472026663,0.30510180244843166,0.30510180244843166,0.0,0.37472537,0.0002914061984619919,0.12712258100509644
