epoch,report,confusion_matrix,accuracy,balanced_accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,ECE,Brier,NLL,Entropy,Epistemic,Aleatoric,train_loss,train_ce_loss,train_parcel_loss,test_loss,learning_rate,time
0,"              precision    recall  f1-score   support

     class 0   0.875300  0.975936  0.922882       374
     class 1   0.553073  0.938389  0.695958       211
     class 2   0.977346  0.605210  0.747525       499

    accuracy                       0.797970      1084
   macro avg   0.801906  0.839845  0.788788      1084
weighted avg   0.859554  0.797970  0.797989      1084
","[[365   5   4]
 [ 10 198   3]
 [ 42 155 302]]",0.7979704797047971,0.8398449584370353,0.6992585216799747,0.7979704797047971,0.7887883335068636,0.7979889109536813,0.7979704797047971,0.8398449584370353,0.7979704797047971,0.7979704797047971,0.8019062214024409,0.8595537151423948,0.1651699534692153,0.3255332063118582,0.6032266127239146,0.8373634723125657,0.0,0.8373634723125657,0.71829890734271,0.71829890734271,0.0,0.52734375,0.00011999999999999999,0.015955130259195965
1,"              precision    recall  f1-score   support

     class 0   0.895377  0.983957  0.937580       374
     class 1   0.842553  0.938389  0.887892       211
     class 2   0.981735  0.861723  0.917823       499

    accuracy                       0.918819      1084
   macro avg   0.906555  0.928023  0.914432      1084
weighted avg   0.924848  0.918819  0.918813      1084
","[[368   2   4]
 [  9 198   4]
 [ 34  35 430]]",0.9188191881918819,0.9280230972458471,0.8733501948366624,0.9188191881918819,0.9144316111211316,0.9188133442202302,0.9188191881918819,0.9280230972458471,0.9188191881918819,0.9188191881918819,0.9065551600868282,0.9248483527507603,0.07223269076697235,0.1366676557765408,0.28815319478269474,0.4500592665851959,0.0,0.4500592665851959,0.4110627127321143,0.4110627127321143,0.0,0.26555774,0.00017999999999999998,0.031087251504262288
2,"              precision    recall  f1-score   support

     class 0   0.917910  0.986631  0.951031       374
     class 1   0.947619  0.943128  0.945368       211
     class 2   0.980932  0.927856  0.953656       499

    accuracy                       0.951107      1084
   macro avg   0.948821  0.952538  0.950018      1084
weighted avg   0.952704  0.951107  0.951137      1084
","[[369   0   5]
 [  8 199   4]
 [ 25  11 463]]",0.9511070110701108,0.9525382298503114,0.9228697625088942,0.9511070110701108,0.9500183745244053,0.9511370917246279,0.9511070110701108,0.9525382298503114,0.9511070110701108,0.9511070110701108,0.9488205662566908,0.9527041476031654,0.03365204637606539,0.08237179878208108,0.17919638958382075,0.2807826664085876,0.0,0.2807826664085876,0.2806245565022293,0.2806245565022293,0.0,0.17774637,0.00023999999999999998,0.04521673123041789
3,"              precision    recall  f1-score   support

     class 0   0.934509  0.991979  0.962387       374
     class 1   0.957143  0.952607  0.954869       211
     class 2   0.987421  0.943888  0.965164       499

    accuracy                       0.962177      1084
   macro avg   0.959691  0.962824  0.960807      1084
weighted avg   0.963272  0.962177  0.962202      1084
","[[371   0   3]
 [  7 201   3]
 [ 19   9 471]]",0.9621771217712177,0.9628243400826202,0.9402831056977206,0.9621771217712177,0.9608066013735689,0.9622018386358304,0.9621771217712177,0.9628243400826202,0.9621771217712177,0.9621771217712177,0.9596910189705209,0.9632718731795328,0.031073658901223093,0.06519523144217008,0.13998001262595416,0.20964535470388077,0.0,0.20964535470388077,0.23578394027917007,0.23578394027917007,0.0,0.13390315,0.0003,0.059937584400177005
4,"              precision    recall  f1-score   support

     class 0   0.946292  0.989305  0.967320       374
     class 1   0.971292  0.962085  0.966667       211
     class 2   0.987603  0.957916  0.972533       499

    accuracy                       0.969557      1084
   macro avg   0.968396  0.969769  0.968840      1084
weighted avg   0.970175  0.969557  0.969593      1084
","[[370   0   4]
 [  6 203   2]
 [ 15   6 478]]",0.9695571955719557,0.9697686508514743,0.9518680529112347,0.9695571955719557,0.9688399967198363,0.969592659049683,0.9695571955719557,0.9697686508514743,0.9695571955719557,0.9695571955719557,0.968395577305378,0.9701749785951063,0.023659125994881063,0.05069108348498403,0.11219943647808878,0.18100718178488556,0.0,0.18100718178488556,0.2137717732081288,0.2137717732081288,0.0,0.11255746,0.0003,0.07417207558949789
5,"              precision    recall  f1-score   support

     class 0   0.946292  0.989305  0.967320       374
     class 1   0.966667  0.962085  0.964371       211
     class 2   0.987578  0.955912  0.971487       499

    accuracy                       0.968635      1084
   macro avg   0.966845  0.969101  0.967726      1084
weighted avg   0.969263  0.968635  0.968664      1084
","[[370   0   4]
 [  6 203   2]
 [ 15   7 477]]",0.9686346863468634,0.9691006481794636,0.9504287184177432,0.9686346863468634,0.9677258564889976,0.9686640748566635,0.9686346863468634,0.9691006481794636,0.9686346863468634,0.9686346863468634,0.9668452888401737,0.9692628712001407,0.02000163085591613,0.04984376123031204,0.11007875672214386,0.17062371058504106,0.0,0.17062371058504106,0.2039831641473268,0.2039831641473268,0.0,0.09943215,0.0002996528771620249,0.08857860167821248
6,"              precision    recall  f1-score   support

     class 0   0.963446  0.986631  0.974901       374
     class 1   0.971429  0.966825  0.969121       211
     class 2   0.985743  0.969940  0.977778       499

    accuracy                       0.975092      1084
   macro avg   0.973539  0.974465  0.973933      1084
weighted avg   0.975264  0.975092  0.975100      1084
","[[369   0   5]
 [  5 204   2]
 [  9   6 484]]",0.9750922509225092,0.9744651801173543,0.9605815527377288,0.9750922509225092,0.9739332808743565,0.975100200664225,0.9750922509225092,0.9744651801173543,0.9750922509225092,0.9750922509225092,0.9735394758265971,0.9752641672892153,0.02588675481742738,0.04515905966042733,0.10305094586254224,0.16999430564325585,0.0,0.16999430564325585,0.1947033068067149,0.1947033068067149,0.0,0.094705954,0.00029861319979567375,0.10301218430201213
7,"              precision    recall  f1-score   support

     class 0   0.968586  0.989305  0.978836       374
     class 1   0.966825  0.966825  0.966825       211
     class 2   0.987780  0.971944  0.979798       499

    accuracy                       0.976937      1084
   macro avg   0.974397  0.976024  0.975153      1084
weighted avg   0.977079  0.976937  0.976941      1084
","[[370   0   4]
 [  5 204   2]
 [  7   7 485]]",0.9769372693726938,0.9760244483865129,0.9635094484944617,0.9769372693726938,0.9751528677279072,0.9769408191917416,0.9769372693726938,0.9760244483865129,0.9769372693726938,0.9769372693726938,0.9743970242391718,0.9770789199505436,0.024069984954247756,0.043891202830619765,0.10037836149212777,0.15740753143046765,0.0,0.15740753143046765,0.19270053447077148,0.19270053447077148,0.0,0.08269878,0.00029688603310456727,0.11715697844823202
8,"              precision    recall  f1-score   support

     class 0   0.968586  0.989305  0.978836       374
     class 1   0.976077  0.966825  0.971429       211
     class 2   0.987830  0.975952  0.981855       499

    accuracy                       0.978782      1084
   macro avg   0.977498  0.977360  0.977373      1084
weighted avg   0.978903  0.978782  0.978784      1084
","[[370   0   4]
 [  5 204   2]
 [  7   5 487]]",0.9787822878228782,0.9773604537305344,0.9664026347492595,0.9787822878228782,0.9773731296580759,0.978783809199459,0.9787822878228782,0.9773604537305344,0.9787822878228782,0.9787822878228782,0.9774975190209804,0.9789026196477844,0.02722627864762281,0.043323104153055576,0.10125604683901356,0.1656846411841458,0.0,0.1656846411841458,0.18702102099594317,0.18702102099594317,0.0,0.07611058,0.0002944797916712104,0.13244402011235554
9,"              precision    recall  f1-score   support

     class 0   0.966057  0.989305  0.977543       374
     class 1   0.971429  0.966825  0.969121       211
     class 2   0.987780  0.971944  0.979798       499

    accuracy                       0.976937      1084
   macro avg   0.975089  0.976024  0.975487      1084
weighted avg   0.977103  0.976937  0.976942      1084
","[[370   0   4]
 [  5 204   2]
 [  8   6 485]]",0.9769372693726938,0.9760244483865129,0.9635014377201193,0.9769372693726938,0.9754873508564318,0.9769417059893298,0.9769372693726938,0.9760244483865129,0.9769372693726938,0.9769372693726938,0.9750886844716776,0.9771025386771355,0.024388573839584024,0.04270112452613438,0.09910868045356966,0.15427365729531678,0.0,0.15427365729531678,0.18431313777048336,0.18431313777048336,0.0,0.07443548,0.0002914061984619919,0.14672956466674805
