method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
M0_equal,0.0,455,all spatial OOF parcels,0.8944480961648343,0.19763067417724614,0.4020230198069963,0.8989010989010989,30.53846153846154
M2_linear_one_se_crossfit,,455,all spatial OOF parcels,0.8937157238374276,0.18999028791900047,0.3882871776680209,0.8989010989010989,27.255108107730358
