epoch,report,confusion_matrix,accuracy,balanced_accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,ECE,Brier,NLL,Entropy,Epistemic,Aleatoric,train_loss,test_loss
0,"              precision    recall  f1-score   support

     class 0   0.953263  0.952496  0.952880      1242
     class 1   0.879562  0.798013  0.836806       302
     class 2   0.668394  0.786585  0.722689       164

    accuracy                       0.909251      1708
   macro avg   0.833740  0.845698  0.837458      1708
weighted avg   0.912879  0.909251  0.910253      1708
","[[1183   28   31]
 [  28  241   33]
 [  30    5  129]]",0.9092505854800936,0.8456981950406254,0.7901457105669094,0.9092505854800936,0.8374580707792134,0.9102533524424562,0.9092505854800936,0.8456981950406254,0.9092505854800936,0.9092505854800936,0.8337397744529113,0.9128791458046475,0.06051476121773579,0.1491529580195759,0.3559653677000293,0.08436501570916213,0.0,0.08436501570916213,,0.05237748101353645
