epoch,report,confusion_matrix,accuracy,balanced_accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,ECE,Brier,NLL,Entropy,Epistemic,Aleatoric,train_loss,test_loss
0,"              precision    recall  f1-score   support

     class 0   0.991770  0.995868  0.993814       484
     class 1   0.981366  0.975309  0.978328       162
     class 2   0.988479  0.986207  0.987342       435

    accuracy                       0.988899      1081
   macro avg   0.987205  0.985794  0.986495      1081
weighted avg   0.988887  0.988899  0.988889      1081
","[[482   1   1]
 [  0 158   4]
 [  4   2 429]]",0.9888991674375578,0.985794435707358,0.9819448407368487,0.9888991674375578,0.9864947928387342,0.9888890106750913,0.9888991674375578,0.985794435707358,0.9888991674375578,0.9888991674375578,0.987205089875081,0.9888865001180849,0.008563499647198906,0.018685637339103445,0.03776717271501338,0.013996341075788782,0.0,0.013996341075788782,,0.012206006795167923
