scheme,training_scheme,w_ring0,w_ring1,w_ring2,total_parcels,valid_parcels,dropped_parcels,coverage,accuracy,macro_f1,macro_precision,macro_recall,balanced_accuracy,kappa,mean_confidence,mean_entropy,mean_effective_pixels
A5_hard_1px,T0_standard,0.0,1.0,1.0,231,152,79,0.658008658008658,0.993421052631579,0.991588449505052,0.9931972789115647,0.9901960784313726,0.9901960784313726,0.9896809232858113,0.9910958227895185,0.03240294133807719,9.30921052631579
A0_standard,T0_standard,1.0,1.0,1.0,231,231,0,1.0,0.9826839826839827,0.9794152046783626,0.9826839826839827,0.9774011299435029,0.9774011299435029,0.9733671528218135,0.9656879541958276,0.10297221457214764,20.07792207792208
A1_boundary_075,T0_standard,0.75,1.0,1.0,231,231,0,1.0,0.9826839826839827,0.9794152046783626,0.9826839826839827,0.9774011299435029,0.9774011299435029,0.9733671528218135,0.9667046118925777,0.10016472991375847,19.760916843887312
A2_boundary_050,T0_standard,0.5,1.0,1.0,231,231,0,1.0,0.9826839826839827,0.9794152046783626,0.9826839826839827,0.9774011299435029,0.9774011299435029,0.9733671528218135,0.9682437750368008,0.09579618519980938,18.295575626753383
A6_boundary_0625,T0_standard,0.625,1.0,1.0,231,231,0,1.0,0.9826839826839827,0.9794152046783626,0.9826839826839827,0.9774011299435029,0.9774011299435029,0.9733671528218135,0.9673846426437275,0.09825215222043297,19.232752826885445
A3_boundary_025,T0_standard,0.25,1.0,1.0,231,231,0,1.0,0.9826839826839827,0.9794152046783626,0.9826839826839827,0.9774011299435029,0.9774011299435029,0.9733671528218135,0.9709619693646471,0.08771854373013883,14.586162099147543
A4_gradual_050_075_100,T0_standard,0.5,0.75,1.0,231,231,0,1.0,0.9826839826839827,0.9794152046783626,0.9826839826839827,0.9774011299435029,0.9774011299435029,0.9733671528218135,0.9672961235498683,0.09840565583514414,19.197160557644153
