d0,mean_brier,se_brier,n,target_fold
0.5,0.1688612504222287,0.018723863035455705,365,0
0.75,0.1683823468091928,0.018889237467953946,365,0
1.0,0.167784036667339,0.018980696801005004,365,0
1.5,0.16710454456313661,0.01904122957037274,365,0
2.0,0.16677916610348328,0.019058469142653005,365,0
3.0,0.16659668027811672,0.019068084712467025,365,0
4.0,0.16659084159170606,0.019070114308553092,365,0
5.0,0.16659194029442473,0.01907043385679315,365,0
6.0,0.16659192616902682,0.01907043418424166,365,0
8.0,0.16659192616902685,0.019070434184241664,365,0
10.0,0.16659192616902685,0.019070434184241664,365,0
12.0,0.16659192616902682,0.01907043418424166,365,0
0.5,0.17426001630661567,0.019721294507967606,364,1
0.75,0.17378752290824356,0.01988122303829487,364,1
1.0,0.17335786032565223,0.01997420633983052,364,1
1.5,0.1726558844891334,0.02002836090240777,364,1
2.0,0.17224356129072416,0.02003943481221644,364,1
3.0,0.17198144461682321,0.020040401115564814,364,1
4.0,0.17194863981820602,0.020038639028784378,364,1
5.0,0.17194959788806288,0.02003894383686941,364,1
6.0,0.17194954093300147,0.020038945136478203,364,1
8.0,0.17194954093300147,0.020038945136478203,364,1
10.0,0.17194954093300144,0.020038945136478203,364,1
12.0,0.17194954093300147,0.020038945136478203,364,1
0.5,0.16477112653839499,0.017775025211664644,384,2
0.75,0.16408665440182255,0.017905013182297144,384,2
1.0,0.16336981107401774,0.017971651168430063,384,2
1.5,0.16260958551128835,0.01802180892291846,384,2
2.0,0.16218946829806977,0.018029236844404765,384,2
3.0,0.16190370969345635,0.018027677023879037,384,2
4.0,0.1618641088615879,0.01802598436966521,384,2
5.0,0.16186467667514784,0.018026294483096308,384,2
6.0,0.16186462268649582,0.018026295702187115,384,2
8.0,0.16186462268649585,0.018026295702187115,384,2
10.0,0.16186462268649585,0.018026295702187115,384,2
12.0,0.16186462268649582,0.018026295702187115,384,2
0.5,0.1447866186505764,0.017515956062770014,365,3
0.75,0.14385825092873386,0.017618166460658096,365,3
1.0,0.14311849234908144,0.01767927776506932,365,3
1.5,0.14226815897572154,0.017708510422393315,365,3
2.0,0.14182204351304872,0.017703878214763397,365,3
3.0,0.14155434293070676,0.01769757617190117,365,3
4.0,0.14150628218830166,0.01769362388151082,365,3
5.0,0.14150541263068825,0.01769363083092555,365,3
6.0,0.1415053699570659,0.01769363172833682,365,3
8.0,0.1415053699570659,0.01769363172833682,365,3
10.0,0.1415053699570659,0.01769363172833682,365,3
12.0,0.1415053699570659,0.01769363172833682,365,3
0.5,0.163001003380582,0.019514492614872554,342,4
0.75,0.16253998018289414,0.019673564561434844,342,4
1.0,0.16201651864835678,0.019752288857638536,342,4
1.5,0.16108499609695814,0.019788543267307116,342,4
2.0,0.16062238641706233,0.019795190159870815,342,4
3.0,0.1603208727308279,0.019791473364482382,342,4
4.0,0.16027865652172682,0.019789503973501776,342,4
5.0,0.16027929045525346,0.019789860441165555,342,4
6.0,0.1602792298364161,0.01978986182731532,342,4
8.0,0.1602792298364161,0.01978986182731532,342,4
10.0,0.1602792298364161,0.01978986182731532,342,4
12.0,0.1602792298364161,0.01978986182731532,342,4
