direction,model,seed,method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
2021_2022_to_2025_2026,STSMamba,2027,M0_equal,0.0,455,all target parcels,0.601306368844264,0.466658052024779,0.9808347782948136,0.6857142857142857,30.53846153846154
2021_2022_to_2025_2026,STSMamba,2027,M2_source_frozen_one_se,0.5,455,all target parcels,0.602300335444579,0.4666041453127276,1.0049115324429032,0.6901098901098901,27.255108107730358
