scheme,training_scheme,w_ring0,w_ring1,w_ring2,total_parcels,valid_parcels,dropped_parcels,coverage,accuracy,macro_f1,macro_precision,macro_recall,balanced_accuracy,kappa,mean_confidence,mean_entropy,mean_effective_pixels
A5_hard_1px,T0_standard,0.0,1.0,1.0,138,105,33,0.7608695652173914,0.9047619047619048,0.9024713648254316,0.9140382317801672,0.8941657376439984,0.8941657376439984,0.8461989160685514,0.8331289151644765,0.512210126661833,21.64761904761905
A3_boundary_025,T0_standard,0.25,1.0,1.0,138,138,0,1.0,0.8768115942028986,0.873433908045977,0.8904956004140786,0.867619618819139,0.867619618819139,0.8084272415482606,0.7782157200964199,0.609723362364906,26.870916718672337
A0_standard,T0_standard,1.0,1.0,1.0,138,138,0,1.0,0.8695652173913043,0.866096232280882,0.8786678089526664,0.8621551379448221,0.8621551379448221,0.7975715100643794,0.7626041694124637,0.6357045442021354,35.21739130434783
A1_boundary_075,T0_standard,0.75,1.0,1.0,138,138,0,1.0,0.8695652173913043,0.866096232280882,0.8786678089526664,0.8621551379448221,0.8621551379448221,0.7975715100643794,0.7656713306227362,0.6306692662941142,34.63895034597867
A2_boundary_050,T0_standard,0.5,1.0,1.0,138,138,0,1.0,0.8695652173913043,0.866096232280882,0.8786678089526664,0.8621551379448221,0.8621551379448221,0.7975715100643794,0.7703019652068214,0.6231146440368159,32.26063835629089
A6_boundary_0625,T0_standard,0.625,1.0,1.0,138,138,0,1.0,0.8695652173913043,0.866096232280882,0.8786678089526664,0.8621551379448221,0.8621551379448221,0.7975715100643794,0.7677442118983628,0.6273247930408534,33.74529389362731
A4_gradual_050_075_100,T0_standard,0.5,0.75,1.0,138,138,0,1.0,0.8695652173913043,0.866096232280882,0.8786678089526664,0.8621551379448221,0.8621551379448221,0.7975715100643794,0.7679189078612185,0.6267781233620974,33.173098961873855
