1.000000,134.000000,0.084900,0.097900,0.108700,0.163150,0.200294,0.115497,0.249952,-0.052275,0.105817,-10.418816,-17.082859,0.127700,0.137700,0.138700,0.203200,0.188652,0.149631,0.192138,-0.003618,0.114919,-9.910604,-19.500418,0.097300,0.107600,0.093600,0.230800,0.422935,0.322778,0.364066,0.069583,0.249636,-9.791058,-19.042549,0.065100,0.088850,0.060550,0.316400,0.678737,0.536846,0.561505,0.189424,0.437625,-9.123624,-17.724140,0.089650,0.101900,0.077900,0.392800,0.669004,0.662766,0.588033,0.133482,0.486608,-11.868128,-17.381845,0.048600,0.080600,0.053600,0.402000,0.764706,0.640865,0.665976,0.201192,0.546882,-11.836688,-17.358492,0.090600,0.097200,0.104400,0.169800,0.238512,0.146414,0.271910,-0.035714,0.126711,-12.807990,-18.609360
1.000000,134.000000,0.088950,0.099650,0.114600,0.157100,0.156423,0.090228,0.223759,-0.069778,0.082610,-8.303037,-16.604088,0.126200,0.139100,0.146800,0.201000,0.155837,0.119352,0.182005,-0.026932,0.095895,-9.201018,-16.742559,0.080250,0.093600,0.077600,0.223100,0.483871,0.334691,0.408904,0.093458,0.272574,-10.887909,-17.895699,0.063950,0.082800,0.058650,0.331000,0.698961,0.565852,0.599807,0.170732,0.459197,-10.510193,-15.247670,0.088900,0.096800,0.071150,0.419500,0.709977,0.738249,0.625024,0.152724,0.527457,-13.877094,-17.122570,0.044550,0.067300,0.046900,0.433650,0.804807,0.700165,0.731310,0.178634,0.591632,-11.919652,-15.992846,0.119000,0.114600,0.114000,0.212200,0.301042,0.244595,0.298654,0.002625,0.178286,-12.684995,-18.003429
1.000000,134.000000,0.087700,0.098750,0.113100,0.157300,0.163462,0.093791,0.228666,-0.067737,0.086059,-8.488662,-16.299305,0.127800,0.140000,0.142300,0.195200,0.156741,0.121275,0.164678,-0.008147,0.094746,-9.716960,-19.179523,0.091400,0.113200,0.099900,0.247800,0.425367,0.318284,0.372853,0.062412,0.261708,-10.232016,-19.888823,0.065650,0.088000,0.061000,0.309400,0.670626,0.524926,0.557121,0.181208,0.428079,-10.742107,-16.162758,0.088900,0.098900,0.074050,0.396050,0.684961,0.685924,0.600364,0.143683,0.497887,-11.721580,-17.594509,0.046650,0.069550,0.048900,0.423900,0.793147,0.685595,0.718107,0.174335,0.578228,-12.744758,-16.769632,0.092400,0.096000,0.098700,0.189000,0.313869,0.207453,0.326316,-0.013867,0.171956,-12.684995,-18.003429
1.000000,134.000000,0.087700,0.098750,0.113100,0.157300,0.163462,0.093791,0.228666,-0.067737,0.086059,-8.855051,-18.234962,0.127800,0.140000,0.142300,0.195200,0.156741,0.121275,0.164678,-0.008147,0.094746,-10.355350,-19.179523,0.091400,0.113200,0.099900,0.247800,0.425367,0.318284,0.372853,0.062412,0.261708,-9.074102,-19.672070,0.065650,0.088000,0.061000,0.309400,0.670626,0.524926,0.557121,0.181208,0.428079,-9.832830,-18.360884,0.088900,0.098900,0.074050,0.396050,0.684961,0.685924,0.600364,0.143683,0.497887,-11.546826,-17.977617,0.046650,0.069550,0.048900,0.423900,0.793147,0.685595,0.718107,0.174335,0.578228,-12.385346,-17.511171,0.092400,0.096000,0.098700,0.189000,0.313869,0.207453,0.326316,-0.013867,0.171956,-13.537420,-18.694212
1.000000,134.000000,0.086450,0.098750,0.109300,0.157000,0.179121,0.102411,0.227761,-0.050709,0.093371,-7.584746,-15.966902,0.126300,0.137200,0.137800,0.204000,0.193681,0.152739,0.195780,-0.002182,0.117962,-8.855972,-15.288310,0.078450,0.093500,0.075300,0.225300,0.499002,0.344440,0.413425,0.107820,0.281039,-10.377583,-15.871628,0.064700,0.084400,0.057750,0.327200,0.699961,0.566810,0.589893,0.187478,0.456721,-10.503057,-14.740789,0.085950,0.099000,0.072550,0.406800,0.697298,0.697823,0.608541,0.154182,0.511947,-11.044054,-15.676442,0.050950,0.071000,0.049500,0.409200,0.784173,0.679153,0.704290,0.178423,0.562793,-11.146355,-14.971755,0.113000,0.134000,0.136400,0.204000,0.198590,0.143842,0.207101,-0.008876,0.120657,-11.192465,-17.595646
1.000000,134.000000,0.086850,0.097300,0.112000,0.156100,0.164491,0.093692,0.232044,-0.070234,0.086122,-7.575837,-16.913595,0.126500,0.138700,0.142500,0.198350,0.163855,0.126403,0.176977,-0.013514,0.099631,-9.303786,-16.185621,0.080100,0.092450,0.078350,0.222800,0.479661,0.330655,0.413481,0.082553,0.270455,-9.962649,-16.834723,0.063150,0.082950,0.054800,0.328200,0.713838,0.577585,0.596498,0.204356,0.464439,-12.019222,-15.666397,0.085400,0.097300,0.070150,0.425200,0.716766,0.736252,0.627560,0.162138,0.535063,-13.685630,-16.817610,0.043850,0.065900,0.046700,0.431700,0.804766,0.695938,0.735129,0.170515,0.590249,-11.080523,-15.198956,0.101500,0.133000,0.116000,0.211400,0.291387,0.208088,0.227642,0.068273,0.172951,-12.237214,-18.153404
1.000000,134.000000,0.085550,0.097800,0.111800,0.151600,0.151101,0.084267,0.215718,-0.066794,0.078203,-8.326556,-17.284842,0.126900,0.136500,0.145800,0.195600,0.145870,0.111295,0.177958,-0.032944,0.088781,-9.706220,-18.267799,0.092000,0.110800,0.097600,0.239800,0.421458,0.313106,0.367941,0.063340,0.254717,-10.634747,-17.794275,0.062400,0.084700,0.057950,0.318800,0.692369,0.544118,0.580173,0.187522,0.446279,-10.984381,-16.260487,0.087200,0.098300,0.072900,0.414350,0.700770,0.712690,0.616502,0.148364,0.518790,-13.308606,-17.925949,0.043850,0.066400,0.048400,0.426250,0.796060,0.680676,0.730437,0.156794,0.581516,-11.131141,-16.850861,0.092400,0.105800,0.098400,0.200200,0.340924,0.231870,0.308497,0.036239,0.191210,-12.750328,-18.153404
1.000000,134.000000,0.085550,0.097800,0.111800,0.151600,0.151101,0.084267,0.215718,-0.066794,0.078203,-8.328532,-17.847349,0.126900,0.136500,0.145800,0.195600,0.145870,0.111295,0.177958,-0.032944,0.088781,-10.017914,-18.267799,0.092000,0.110800,0.097600,0.239800,0.421458,0.313106,0.367941,0.063340,0.254717,-9.947799,-19.111372,0.062400,0.084700,0.057950,0.318800,0.692369,0.544118,0.580173,0.187522,0.446279,-9.690781,-17.168255,0.087200,0.098300,0.072900,0.414350,0.700770,0.712690,0.616502,0.148364,0.518790,-12.387930,-20.313395,0.043850,0.066400,0.048400,0.426250,0.796060,0.680676,0.730437,0.156794,0.581516,-11.415517,-17.539028,0.092400,0.105800,0.098400,0.200200,0.340924,0.231870,0.308497,0.036239,0.191210,-12.792936,-19.702494
1.000000,134.000000,0.085650,0.096800,0.106200,0.151750,0.176585,0.099318,0.221082,-0.046305,0.090144,-9.106980,-17.292061,0.129900,0.138300,0.143500,0.199400,0.163021,0.128665,0.180930,-0.018453,0.099478,-10.407017,-18.199425,0.092500,0.111000,0.097600,0.244400,0.429240,0.322992,0.375352,0.064238,0.261520,-10.358295,-18.847013,0.067300,0.086300,0.062750,0.304600,0.658364,0.513984,0.558455,0.158001,0.418257,-8.940342,-16.674324,0.088100,0.099800,0.074050,0.389650,0.680612,0.672520,0.592195,0.148116,0.491232,-11.875038,-20.505735,0.049700,0.074200,0.052250,0.397850,0.767829,0.645450,0.685627,0.173586,0.545627,-12.286063,-18.565985,0.086100,0.093200,0.101200,0.173200,0.262391,0.158639,0.300300,-0.041152,0.139463,-13.056192,-16.473034
1.000000,134.000000,0.082950,0.097450,0.106000,0.157850,0.196513,0.110627,0.236584,-0.042025,0.101820,-8.176450,-17.513020,0.123700,0.134200,0.130900,0.213900,0.240719,0.193645,0.228957,0.012448,0.147372,-9.122289,-16.826231,0.079000,0.095050,0.074400,0.239600,0.526115,0.377686,0.431944,0.121865,0.304423,-10.666098,-16.381811,0.062800,0.084450,0.061400,0.325000,0.682195,0.539103,0.587495,0.158039,0.446074,-10.255576,-14.901141,0.084100,0.099400,0.075600,0.387600,0.673575,0.644388,0.591786,0.136000,0.485880,-12.597675,-16.509037,0.049100,0.075900,0.051850,0.387200,0.763808,0.630333,0.672209,0.188258,0.535674,-11.817358,-17.152382,0.106400,0.115600,0.141600,0.176000,0.108312,0.070055,0.207133,-0.101089,0.063112,-11.135788,-16.819674
