direction,model,seed,method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
2025_2026_to_2021_2022,VanillaTransformer,2025,M0_equal,0.0,791,all target parcels,0.5456860700879839,0.5287967092692321,0.7754704451667864,0.5562579013906448,19.4551201011378
2025_2026_to_2021_2022,VanillaTransformer,2025,M2_source_frozen_one_se,0.5,791,all target parcels,0.5574681262105621,0.5179249261699658,0.7640132461262479,0.5663716814159292,16.73981204954348
