direction,model,seed,method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
2025_2026_to_2021_2022,LSTM,2025,M0_equal,0.0,791,all target parcels,0.8344736880005185,0.2513655555406739,0.4459115515426346,0.8268015170670038,19.4551201011378
2025_2026_to_2021_2022,LSTM,2025,M2_source_frozen_one_se,0.5,791,all target parcels,0.8391131124667702,0.24488619625113486,0.4378893493115246,0.831858407079646,16.73981204954348
