d0,mean_brier,se_brier,n,target_fold
0.5,0.18202552560751498,0.018481347811583802,365,0
0.75,0.1809361065357222,0.018760665737083033,365,0
1.0,0.18011936579573642,0.018915882030421678,365,0
1.5,0.17926226298439132,0.019044568415734486,365,0
2.0,0.17905043361431822,0.019088696644608962,365,0
3.0,0.17896710650249698,0.019104418880178147,365,0
4.0,0.17895333046019585,0.0191055917024469,365,0
5.0,0.17895408213388783,0.019105855792359013,365,0
6.0,0.17895406366185787,0.019105856226486844,365,0
8.0,0.17895406366185787,0.019105856226486844,365,0
10.0,0.17895406366185787,0.019105856226486844,365,0
12.0,0.17895406366185787,0.019105856226486844,365,0
0.5,0.18938996746115727,0.019026345052113206,364,1
0.75,0.18843375185059894,0.019328431775619354,364,1
1.0,0.18738326160910077,0.01946694930541268,364,1
1.5,0.18642668344886054,0.01958656449647732,364,1
2.0,0.18615629791581761,0.01962524922317241,364,1
3.0,0.18593259274266805,0.01963005158048872,364,1
4.0,0.1858813620814436,0.019625717118313526,364,1
5.0,0.18588274409170683,0.019625967343355564,364,1
6.0,0.1858827544743652,0.019625967082388767,364,1
8.0,0.1858827544743652,0.019625967082388767,364,1
10.0,0.1858827544743652,0.019625967082388767,364,1
12.0,0.1858827544743652,0.019625967082388767,364,1
0.5,0.17267374041372965,0.017332571679076782,384,2
0.75,0.1720110243148513,0.01759438176611078,384,2
1.0,0.17121307422217402,0.01772654442200999,384,2
1.5,0.17039464119269607,0.017840051438108125,384,2
2.0,0.17009119323717092,0.017868373383589042,384,2
3.0,0.1698501205913452,0.017865712122787026,384,2
4.0,0.16977958540882668,0.01786099448130596,384,2
5.0,0.16978079184231157,0.017861246582537845,384,2
6.0,0.16978080168420648,0.017861246348081835,384,2
8.0,0.16978080168420648,0.017861246348081835,384,2
10.0,0.16978080168420648,0.017861246348081835,384,2
12.0,0.16978080168420648,0.017861246348081835,384,2
0.5,0.14936174892572848,0.016066779680606075,365,3
0.75,0.14749218601076136,0.016234237859761472,365,3
1.0,0.1461198873070217,0.016312210407689966,365,3
1.5,0.1448421281962552,0.01637465152770592,365,3
2.0,0.14442881070840333,0.016392483445972657,365,3
3.0,0.14418040978951976,0.01639232592985063,365,3
4.0,0.1441022896229572,0.016385352044859726,365,3
5.0,0.14410259386560345,0.01638535370738585,365,3
6.0,0.1441026226918461,0.016385353070782937,365,3
8.0,0.1441026226918461,0.016385353070782937,365,3
10.0,0.1441026226918461,0.016385353070782937,365,3
12.0,0.1441026226918461,0.016385353070782937,365,3
0.5,0.17683071174035045,0.018369008796829855,342,4
0.75,0.17594075187259905,0.018685333569277908,342,4
1.0,0.17483557708116945,0.01882799750491385,342,4
1.5,0.1736496737903225,0.018951636431682094,342,4
2.0,0.1733005124256817,0.018996132732728807,342,4
3.0,0.17303600824276957,0.01900120854662002,342,4
4.0,0.17294677938847214,0.01899597244105639,342,4
5.0,0.17294809686572113,0.01899627165230509,342,4
6.0,0.17294810791626977,0.01899627136889582,342,4
8.0,0.17294810791626974,0.01899627136889582,342,4
10.0,0.17294810791626974,0.01899627136889582,342,4
12.0,0.17294810791626977,0.01899627136889582,342,4
