method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
M0_equal,0.0,791,all spatial OOF parcels,0.987666145108935,0.028703471174589296,0.08407709474028909,0.988621997471555,19.4551201011378
M2_linear_one_se_crossfit,,791,all spatial OOF parcels,0.9861829972453325,0.027068927872969904,0.07707932160175762,0.9873577749683944,16.73981204954348
