d0,mean_brier,se_brier,n,target_fold
0.5,0.18683476460911955,0.018414422943827224,365,0
0.75,0.18568697331537068,0.01870866840742881,365,0
1.0,0.18447531096687322,0.01884573982957693,365,0
1.5,0.18333898731090528,0.018965677903408567,365,0
2.0,0.18310830745422862,0.01901425662672182,365,0
3.0,0.18307424241498552,0.019036466666996175,365,0
4.0,0.18304238824299016,0.019035386892315105,365,0
5.0,0.18303785636451297,0.019034520827834238,365,0
6.0,0.18303783763859885,0.0190345212728818,365,0
8.0,0.18303783763859885,0.0190345212728818,365,0
10.0,0.18303783763859882,0.0190345212728818,365,0
12.0,0.18303783763859885,0.0190345212728818,365,0
0.5,0.19829065101610702,0.01917084375858958,364,1
0.75,0.19654132135184982,0.01944030820024383,364,1
1.0,0.19490129944343426,0.019553859892652226,364,1
1.5,0.1934164459351218,0.019658601524683017,364,1
2.0,0.192900085616423,0.019700059319334027,364,1
3.0,0.19261414644733763,0.01971360235596258,364,1
4.0,0.19257497132807264,0.019710799009668285,364,1
5.0,0.19256981988845093,0.01971000623731977,364,1
6.0,0.19256974854806774,0.01971000803750878,364,1
8.0,0.19256974854806772,0.01971000803750878,364,1
10.0,0.19256974854806772,0.01971000803750878,364,1
12.0,0.19256974854806774,0.01971000803750878,364,1
0.5,0.17951190311476453,0.017602427334994248,384,2
0.75,0.1784599987111355,0.017839023965383394,384,2
1.0,0.17714380794078524,0.01793621795533072,384,2
1.5,0.17585880886704208,0.01802295567414072,384,2
2.0,0.17539221064008215,0.018044441580532363,384,2
3.0,0.1751645673848989,0.018043253740951556,384,2
4.0,0.1751046965924484,0.01803956282968837,384,2
5.0,0.17509959464351096,0.0180387755343121,384,2
6.0,0.1750995270187727,0.018038777130471077,384,2
8.0,0.1750995270187727,0.018038777130471077,384,2
10.0,0.1750995270187727,0.018038777130471077,384,2
12.0,0.1750995270187727,0.018038777130471077,384,2
0.5,0.16662174931665824,0.01677061331269394,365,3
0.75,0.16484369526626044,0.016979770941094072,365,3
1.0,0.16337725548802196,0.017069715226657515,365,3
1.5,0.16176359567947654,0.017128267192250204,365,3
2.0,0.16125882453606644,0.01715099711760425,365,3
3.0,0.16109383215526873,0.017165046788201313,365,3
4.0,0.16103873567843563,0.017163023433305426,365,3
5.0,0.16103752016460213,0.01716307881905868,365,3
6.0,0.1610374677455862,0.017163080088339683,365,3
8.0,0.1610374677455862,0.017163080088339683,365,3
10.0,0.1610374677455862,0.017163080088339683,365,3
12.0,0.1610374677455862,0.017163080088339683,365,3
0.5,0.1747892618556373,0.018258577190851385,342,4
0.75,0.1736512164641709,0.01856705904235535,342,4
1.0,0.1722167658071168,0.018694924879309117,342,4
1.5,0.170580504523671,0.018805386412002953,342,4
2.0,0.17017690262685406,0.018859301485903136,342,4
3.0,0.17001993898107873,0.018881105639640648,342,4
4.0,0.16994780513677862,0.01887735740819228,342,4
5.0,0.16994202339154696,0.01887640536918019,342,4
6.0,0.1699419474620163,0.018876407231935118,342,4
8.0,0.1699419474620163,0.018876407231935118,342,4
10.0,0.1699419474620163,0.018876407231935118,342,4
12.0,0.1699419474620163,0.018876407231935118,342,4
