method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
M0_equal,0.0,791,all spatial OOF parcels,0.9860361532588943,0.02905510340668815,0.08618584767732283,0.9873577749683944,19.4551201011378
M2_linear_one_se_crossfit,,791,all spatial OOF parcels,0.9860361532588943,0.026094374773327808,0.07836241062017897,0.9873577749683944,16.73981204954348
