epoch,report,confusion_matrix,accuracy,balanced_accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,ECE,Brier,NLL,Entropy,Epistemic,Aleatoric,train_loss,train_ce_loss,train_parcel_loss,test_loss,learning_rate,time
0,"              precision    recall  f1-score   support

     class 0   0.931860  0.895575  0.913357       565
     class 1   0.596939  0.764706  0.670487       153
     class 2   0.770950  0.690000  0.728232       200

    accuracy                       0.828976       918
   macro avg   0.766583  0.783427  0.770692       918
weighted avg   0.840983  0.828976  0.832547       918
","[[506  32  27]
 [ 22 117  14]
 [ 15  47 138]]",0.8289760348583878,0.7834270345306263,0.693440903899043,0.8289760348583878,0.7706922322376095,0.8325467283478165,0.8289760348583878,0.7834270345306263,0.8289760348583878,0.8289760348583878,0.7665828443376692,0.8409831128512554,0.21999086928690234,0.3458942872366071,0.6446637383868372,0.8847810333580021,0.0,0.8847810333580021,0.7417175145819783,0.7417175145819783,0.0,0.6477518,0.00011999999999999999,0.014753103256225586
1,"              precision    recall  f1-score   support

     class 0   0.947368  0.955752  0.951542       565
     class 1   0.761905  0.836601  0.797508       153
     class 2   0.827778  0.745000  0.784211       200

    accuracy                       0.889978       918
   macro avg   0.845684  0.845785  0.844420       918
weighted avg   0.890403  0.889978  0.889414       918
","[[540   4  21]
 [ 15 128  10]
 [ 15  36 149]]",0.8899782135076253,0.8457845065263077,0.7979867965226486,0.8899782135076253,0.8444200548993491,0.8894138804209065,0.8899782135076253,0.8457845065263077,0.8899782135076253,0.8899782135076253,0.8456836535783904,0.8904032048166894,0.07715288830651634,0.18201478894342324,0.39248583637821416,0.48750640302455667,0.0,0.48750640302455667,0.4179173386655748,0.4179173386655748,0.0,0.34791684,0.00017999999999999998,0.03180301984151204
2,"              precision    recall  f1-score   support

     class 0   0.966192  0.961062  0.963620       565
     class 1   0.781818  0.843137  0.811321       153
     class 2   0.821990  0.785000  0.803069       200

    accuracy                       0.903050       918
   macro avg   0.856667  0.863066  0.859337       918
weighted avg   0.904046  0.903050  0.903259       918
","[[543   2  20]
 [ 10 129  14]
 [  9  34 157]]",0.9030501089324618,0.8630664006015386,0.8230597142603449,0.9030501089324618,0.859336679708799,0.9032585147706292,0.9030501089324618,0.8630664006015386,0.9030501089324618,0.9030501089324618,0.8566666271441662,0.9040464750433548,0.07642496465330648,0.16143477087565328,0.355086095971242,0.4550108129569601,0.0,0.4550108129569601,0.35899757128208876,0.35899757128208876,0.0,0.34440672,0.00023999999999999998,0.04853936036427816
3,"              precision    recall  f1-score   support

     class 0   0.940068  0.971681  0.955614       565
     class 1   0.832258  0.843137  0.837662       153
     class 2   0.849162  0.760000  0.802111       200

    accuracy                       0.904139       918
   macro avg   0.873830  0.858273  0.865129       918
weighted avg   0.902295  0.904139  0.902512       918
","[[549   1  15]
 [ 12 129  12]
 [ 23  25 152]]",0.9041394335511983,0.8582728902770548,0.821766843390719,0.9041394335511983,0.8651289108759297,0.9025121702276743,0.9041394335511983,0.8582728902770548,0.9041394335511983,0.9041394335511983,0.8738295229466662,0.9022947546140977,0.07935082464157937,0.14983572248210275,0.3232422014383135,0.44057563361127894,0.0,0.44057563361127894,0.33176070684567094,0.33176070684567094,0.0,0.26877108,0.0003,0.065700896581014
4,"              precision    recall  f1-score   support

     class 0   0.955752  0.955752  0.955752       565
     class 1   0.813665  0.856209  0.834395       153
     class 2   0.791667  0.760000  0.775510       200

    accuracy                       0.896514       918
   macro avg   0.853694  0.857320  0.855219       918
weighted avg   0.896322  0.896514  0.896258       918
","[[540   1  24]
 [  6 131  16]
 [ 19  29 152]]",0.8965141612200436,0.8573204542387259,0.8106049089400738,0.8965141612200436,0.8552191069765374,0.8962575830048933,0.8965141612200436,0.8573204542387259,0.8965141612200436,0.8965141612200436,0.8536944917764463,0.8963224581297896,0.07939552240170723,0.1479787949976066,0.3095482022561755,0.44076793121864233,0.0,0.44076793121864233,0.31759859155863523,0.31759859155863523,0.0,0.28508356,0.0003,0.08138853311538696
5,"              precision    recall  f1-score   support

     class 0   0.979516  0.930973  0.954628       565
     class 1   0.858108  0.830065  0.843854       153
     class 2   0.742489  0.865000  0.799076       200

    accuracy                       0.899782       918
   macro avg   0.860038  0.875346  0.865853       918
weighted avg   0.907641  0.899782  0.902276       918
","[[526   0  39]
 [  5 127  21]
 [  6  21 173]]",0.8997821350762527,0.875346270268186,0.8203350529170877,0.8997821350762527,0.8658526607508138,0.9022763271615334,0.8997821350762527,0.875346270268186,0.8997821350762527,0.8997821350762527,0.8600377357240713,0.9076414355346114,0.0756056017179159,0.15646185578535096,0.32533393323387916,0.46642463950479995,0.0,0.46642463950479995,0.305546403164044,0.305546403164044,0.0,0.29852673,0.0002996528771620249,0.0970174233118693
6,"              precision    recall  f1-score   support

     class 0   0.954783  0.971681  0.963158       565
     class 1   0.809816  0.862745  0.835443       153
     class 2   0.838889  0.755000  0.794737       200

    accuracy                       0.906318       918
   macro avg   0.867829  0.863142  0.864446       918
weighted avg   0.905372  0.906318  0.905179       918
","[[549   2  14]
 [  6 132  15]
 [ 20  29 151]]",0.906318082788671,0.8631421713228065,0.8272132367424657,0.906318082788671,0.8644459249389297,0.9051790454874673,0.906318082788671,0.8631421713228065,0.906318082788671,0.906318082788671,0.8678291495015955,0.9053723226379289,0.06854533445189644,0.1497917909823702,0.31592010476304494,0.41002460088442316,0.0,0.41002460088442316,0.298597882501781,0.298597882501781,0.0,0.27040598,0.00029861319979567375,0.11286062002182007
7,"              precision    recall  f1-score   support

     class 0   0.988930  0.948673  0.968383       565
     class 1   0.863014  0.823529  0.842809       153
     class 2   0.769565  0.885000  0.823256       200

    accuracy                       0.913943       918
   macro avg   0.873836  0.885734  0.878149       918
weighted avg   0.920152  0.913943  0.915836       918
","[[536   0  29]
 [  3 126  24]
 [  3  20 177]]",0.9139433551198257,0.8857339927121292,0.8450900981724041,0.9139433551198257,0.8781493985551627,0.9158359479999975,0.9139433551198257,0.8857339927121292,0.9139433551198257,0.9139433551198257,0.8738362684401114,0.9201519900027738,0.07626175254368027,0.14886651685370164,0.3211599133153405,0.4661354381075488,0.0,0.4661354381075488,0.2887942478992045,0.2887942478992045,0.0,0.30936626,0.00029688603310456727,0.12959755261739095
8,"              precision    recall  f1-score   support

     class 0   0.948187  0.971681  0.959790       565
     class 1   0.858065  0.869281  0.863636       153
     class 2   0.836957  0.770000  0.802083       200

    accuracy                       0.910675       918
   macro avg   0.881069  0.870321  0.875170       918
weighted avg   0.908933  0.910675  0.909406       918
","[[549   0  16]
 [  6 133  14]
 [ 24  22 154]]",0.9106753812636166,0.8703208205602792,0.8345851443940986,0.9106753812636166,0.8751699689199689,0.9094057721508702,0.9106753812636166,0.8703208205602792,0.9106753812636166,0.9106753812636166,0.881069188788524,0.9089330761618784,0.05971614973597411,0.14104484925778316,0.3013568826013988,0.3978154530852161,0.0,0.3978154530852161,0.28620399348437786,0.28620399348437786,0.0,0.221389,0.0002944797916712104,0.14589286247889202
9,"              precision    recall  f1-score   support

     class 0   0.969203  0.946903  0.957923       565
     class 1   0.865772  0.843137  0.854305       153
     class 2   0.774194  0.840000  0.805755       200

    accuracy                       0.906318       918
   macro avg   0.869723  0.876680  0.872661       918
weighted avg   0.909479  0.906318  0.907501       918
","[[535   0  30]
 [  5 129  19]
 [ 12  20 168]]",0.906318082788671,0.8766799699230724,0.8300903696784871,0.906318082788671,0.8726610131674463,0.9075012940747127,0.906318082788671,0.8766799699230724,0.906318082788671,0.906318082788671,0.8697227530061195,0.909478686935622,0.054259090142383365,0.14811723314684155,0.3141806764390617,0.4173981720740217,0.0,0.4173981720740217,0.2774259801954031,0.2774259801954031,0.0,0.26347366,0.0002914061984619919,0.16235811710357667
