method,selected_d0,parcels,support,macro_f1,brier,nll,accuracy,mean_effective_pixels
M0_equal,0.0,791,all spatial OOF parcels,0.9861829972453325,0.03293419816801873,0.10138742602433053,0.9873577749683944,19.4551201011378
M2_linear_one_se_crossfit,,791,all spatial OOF parcels,0.9861829972453325,0.029643084674203183,0.0916967752146998,0.9873577749683944,16.73981204954348
