d0,mean_brier,se_brier,n,target_fold
0.5,0.03197711537784438,0.0069378775581395765,630,0
0.75,0.031267076749991234,0.006977165021903698,630,0
1.0,0.03086986394542128,0.006989698881789338,630,0
1.5,0.030632858075882004,0.006993321102654909,630,0
2.0,0.030605036608150015,0.006995835358201573,630,0
3.0,0.03062749002047736,0.006998584327398501,630,0
4.0,0.030624827904453856,0.006998615799715826,630,0
5.0,0.030624651486919733,0.0069986154629309025,630,0
6.0,0.03062465148691974,0.006998615462930901,630,0
8.0,0.03062465148691974,0.006998615462930901,630,0
10.0,0.030624651486919733,0.0069986154629309025,630,0
12.0,0.03062465148691974,0.006998615462930901,630,0
0.5,0.02139482816959769,0.005383032691893156,632,1
0.75,0.020794252048607603,0.005424019645240774,632,1
1.0,0.02041453428831766,0.005439128110242128,632,1
1.5,0.020176085567233396,0.005444022066258727,632,1
2.0,0.02014244278917837,0.005447118789364171,632,1
3.0,0.020161556868535983,0.005450703571812528,632,1
4.0,0.020158577671604467,0.005450736049716411,632,1
5.0,0.020158401812353687,0.005450735084881756,632,1
6.0,0.020158401812353687,0.005450735084881756,632,1
8.0,0.020158401812353687,0.005450735084881756,632,1
10.0,0.020158401812353687,0.005450735084881756,632,1
12.0,0.020158401812353687,0.005450735084881756,632,1
0.5,0.032263030398971805,0.007541974370599423,582,2
0.75,0.03140189535631317,0.007548886589360283,582,2
1.0,0.030884075370288432,0.0075483128623710875,582,2
1.5,0.03054933656205894,0.007550036103553334,582,2
2.0,0.030460110636405746,0.007550460265051801,582,2
3.0,0.03043369807889692,0.007551067684273117,582,2
4.0,0.030430366973739683,0.007551103506588636,582,2
5.0,0.03043017600630584,0.007551103132321427,582,2
6.0,0.030430176006305848,0.007551103132321427,582,2
8.0,0.03043017600630584,0.007551103132321427,582,2
10.0,0.03043017600630584,0.007551103132321427,582,2
12.0,0.030430176006305848,0.007551103132321427,582,2
0.5,0.03064349092331192,0.006653520202072795,658,3
0.75,0.03007958449467839,0.006693480597826005,658,3
1.0,0.02975047544687449,0.006708284222244824,658,3
1.5,0.02953923039455699,0.0067128680590537275,658,3
2.0,0.029508278861409745,0.006715291623230788,658,3
3.0,0.029525229878867344,0.006717941714373044,658,3
4.0,0.029522195684961595,0.006717973113939495,658,3
5.0,0.029522026774556592,0.006717972750134734,658,3
6.0,0.029522026774556585,0.006717972750134734,658,3
8.0,0.029522026774556592,0.006717972750134734,658,3
10.0,0.029522026774556592,0.006717972750134734,658,3
12.0,0.029522026774556585,0.006717972750134734,658,3
0.5,0.03199864818460776,0.0072037032447840625,662,4
0.75,0.03142739010809959,0.007239164764401959,662,4
1.0,0.031124513029391516,0.00725151672840308,662,4
1.5,0.030952804975552514,0.007255476393149257,662,4
2.0,0.030936317944109337,0.007257576697169058,662,4
3.0,0.030955852440759858,0.007259588432180506,662,4
4.0,0.030955071150493438,0.007259592120871806,662,4
5.0,0.030955071150493438,0.007259592120871806,662,4
6.0,0.030955071150493438,0.007259592120871806,662,4
8.0,0.030955071150493438,0.007259592120871806,662,4
10.0,0.030955071150493438,0.007259592120871806,662,4
12.0,0.030955071150493438,0.007259592120871806,662,4
