d0,mean_brier,se_brier,n,target_fold
0.5,0.19549986449121134,0.016978114352284086,365,0
0.75,0.1928744788039676,0.017198912098269275,365,0
1.0,0.19119729480973965,0.01732951448931283,365,0
1.5,0.18982223671943269,0.017455044665811832,365,0
2.0,0.1894541444147092,0.017506822467733465,365,0
3.0,0.1893291186981804,0.017537783874751172,365,0
4.0,0.18930172906167408,0.017540514676329198,365,0
5.0,0.1893034276306198,0.017540926463852233,365,0
6.0,0.18930368510692025,0.017540920478211857,365,0
8.0,0.18930368510692025,0.017540920478211857,365,0
10.0,0.18930368510692025,0.017540920478211857,365,0
12.0,0.18930368510692025,0.017540920478211857,365,0
0.5,0.20085151808572213,0.01729632594775772,364,1
0.75,0.19830759249314728,0.01750499133817109,364,1
1.0,0.19642044577938544,0.017629783569048155,364,1
1.5,0.1947184223548223,0.017753201528689137,364,1
2.0,0.19413188894234548,0.01780445464936447,364,1
3.0,0.19385919611603072,0.017837534928967027,364,1
4.0,0.19384560927380243,0.017843682196108726,364,1
5.0,0.1938456974426332,0.0178441909134747,364,1
6.0,0.19384587508930493,0.0178441868928295,364,1
8.0,0.19384587508930493,0.0178441868928295,364,1
10.0,0.19384587508930493,0.0178441868928295,364,1
12.0,0.19384587508930493,0.0178441868928295,364,1
0.5,0.18186324652037902,0.015484440212473772,384,2
0.75,0.17956960742865416,0.015679360718583894,384,2
1.0,0.17790285903912895,0.01578884423018493,384,2
1.5,0.17644200333425594,0.015901898887608054,384,2
2.0,0.17591353560172818,0.015937721716447775,384,2
3.0,0.17571869216829814,0.015961589515272514,384,2
4.0,0.1756895504226058,0.015966807641861692,384,2
5.0,0.1756890306816933,0.01596731345187908,384,2
6.0,0.1756891990759342,0.015967309915022064,384,2
8.0,0.1756891990759342,0.01596730991502206,384,2
10.0,0.17568919907593425,0.01596730991502206,384,2
12.0,0.1756891990759342,0.015967309915022064,384,2
0.5,0.16649098572741913,0.015437397336872567,365,3
0.75,0.1636384188806517,0.015567356304514316,365,3
1.0,0.16171267026831396,0.015645879355805952,365,3
1.5,0.1601929539911545,0.015729543063302973,365,3
2.0,0.15976370196617687,0.015764128501209822,365,3
3.0,0.15963194424835297,0.015794865963043307,365,3
4.0,0.15959239968910935,0.015798291027421377,365,3
5.0,0.1595894613993,0.01579838339099986,365,3
6.0,0.15958938108296808,0.015798385245363356,365,3
8.0,0.15958938108296805,0.015798385245363356,365,3
10.0,0.15958938108296805,0.015798385245363356,365,3
12.0,0.15958938108296808,0.015798385245363356,365,3
0.5,0.18811490860580551,0.016811781273985242,342,4
0.75,0.18562160187600532,0.01705106473568136,342,4
1.0,0.18383741781542762,0.017189138945559117,342,4
1.5,0.18215447061637668,0.01732292328720488,342,4
2.0,0.18164388978894697,0.017382606856095207,342,4
3.0,0.1814743492982711,0.01742385511562168,342,4
4.0,0.18144276438915272,0.017430148227888423,342,4
5.0,0.1814421601151067,0.017430733734440113,342,4
6.0,0.1814423491893421,0.0174307294655759,342,4
8.0,0.18144234918934207,0.0174307294655759,342,4
10.0,0.18144234918934207,0.0174307294655759,342,4
12.0,0.1814423491893421,0.0174307294655759,342,4
